Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11541,64,64,6693.00,0.736741,187.273,962.033,2229.26,180163,0.00000,64.7248,64.6178,2.39489,2.39489,23.5726
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11542,64,64,5553.00,0.507997,182.212,900.796,2572.87,164136,0.00000,64.6811,64.6615,2.64690,2.64690,27.6034
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11542,47,52,2381.00,0.211781,182.212,13.3712,2059.03,2436.38,0.00000,46.9322,52.0685,0.341259,0.341259,39.9945
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11543,64,64,5571.00,0.829223,184.238,657.164,2658.21,121075,0.00000,64.7727,64.6827,2.22146,2.22146,27.0099
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11544,64,64,5932.00,0.673061,182.619,450.386,3351.39,82248.8,0.00000,64.7863,64.3752,2.08099,2.08099,31.2141
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11545,64,64,7608.00,0.666351,185.546,704.198,2739.23,130661,0.00000,64.4158,64.5743,2.22490,2.22490,25.9533
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11546,64,64,5569.00,0.665359,184.929,508.487,3113.25,94034.1,0.00000,64.0828,64.6592,2.13791,2.13791,29.8598
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11547,64,64,7427.00,0.694814,187.468,458.741,3194.76,85999.3,0.00000,64.7095,64.6893,1.94360,1.94360,28.3076
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11548,64,64,6109.00,0.715379,185.307,1213.00,1938.31,224778,0.00000,64.8089,64.7777,2.82142,2.82142,24.9129
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11549,64,64,7051.00,0.708926,184.209,585.684,3062.78,107888,0.00000,64.6244,64.9160,2.24094,2.24094,29.0946
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11550,64,64,5511.00,0.684831,184.085,727.837,2674.50,133984,0.00000,64.7717,64.7822,2.31728,2.31728,26.7348
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11551,64,65,5858.00,0.663451,187.328,863.176,2479.93,161697,0.00000,64.7199,64.8952,2.51825,2.51825,26.4322
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11552,64,64,6814.00,0.746566,185.900,668.928,2892.63,124354,0.00000,64.7175,64.7067,2.24791,2.24791,26.9862
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11553,64,64,7227.00,0.657429,186.469,693.852,2869.33,129382,0.00000,64.6469,64.6510,2.14389,2.14389,25.0761
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11554,65,65,6792.00,0.691687,184.671,512.097,3111.65,94569.7,0.00000,64.8616,64.8998,2.08430,2.08430,28.9300
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11622,64,65,6945.00,0.730282,179.790,1028.87,2379.51,184980,0.00000,64.6171,65.0595,2.70145,2.70145,26.3739
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11624,64,64,8048.00,0.847127,183.057,575.074,3166.22,105271,0.00000,64.6086,64.7548,1.90849,1.90849,24.7310
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11625,64,64,7498.00,0.686422,183.642,1014.74,2314.65,186348,0.00000,64.5143,64.7547,2.41468,2.41468,23.3055
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11627,64,64,7383.00,0.650681,186.456,619.036,3006.75,115423,0.00000,64.4960,64.7686,2.18302,2.18302,27.2525
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11628,64,64,6752.00,0.749432,181.662,392.790,3524.35,71354.9,0.00000,64.5059,64.8985,1.65332,1.65332,26.2466
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11629,64,64,5811.00,0.652531,185.686,997.387,2420.81,185201,0.00000,64.3479,64.8818,2.69571,2.69571,26.3885
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11630,64,64,6728.00,0.689296,188.717,900.324,2238.66,169906,0.00000,64.5587,64.8705,2.40857,2.40857,24.5136
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11632,64,64,8038.00,0.792957,181.055,529.716,3247.91,95907.6,0.00000,64.7182,64.6258,1.78723,1.78723,24.2349
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11633,64,65,8204.00,0.694638,185.347,566.181,3106.34,104940,0.00000,64.7126,65.1416,2.03095,2.03095,26.5352
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11634,64,64,6894.00,0.746925,182.815,911.596,2300.78,166654,0.00000,64.5869,64.6199,2.37297,2.37297,24.3018
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11635,64,64,6159.00,0.804821,189.058,707.052,2648.37,133673,0.00000,64.5510,64.7412,2.17201,2.17201,25.0153
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11636,64,64,6705.00,0.744801,187.541,1088.69,2035.82,204175,0.00000,64.5084,64.8588,2.42737,2.42737,22.3414
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11637,64,64,6121.00,0.616416,187.351,1225.15,1979.50,229533,0.00000,64.4018,64.6392,2.70012,2.70012,23.5049
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11639,64,64,6413.00,0.685707,186.658,714.166,2800.25,133305,0.00000,64.6393,64.5061,2.36259,2.36259,27.4329
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11642,64,64,7237.00,0.786620,184.500,922.106,2149.02,170129,0.00000,64.6364,64.7011,2.35916,2.35916,23.8986
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11643,64,64,5769.00,0.623494,175.388,986.622,2156.05,173042,0.00000,64.4549,64.5062,2.60355,2.60355,26.2150
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11710,64,64,6767.00,0.677192,185.213,994.407,2531.46,184177,0.00000,64.9442,64.5788,2.58097,2.58097,25.2308
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11712,64,64,7688.00,0.644739,186.561,465.579,3575.03,86858.7,0.00000,64.7456,64.4159,1.90176,1.90176,27.4675
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11716,64,64,7053.00,0.721209,184.925,435.205,3536.38,80480.3,0.00000,64.9142,64.3446,1.79279,1.79279,26.8481
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11718,64,65,5913.00,0.784760,184.471,601.346,2909.14,110931,0.00000,64.4572,64.9613,2.05155,2.05155,25.9999
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11719,64,64,6768.00,0.756794,185.609,942.472,2322.27,174931,0.00000,64.6159,64.5682,2.51610,2.51610,25.2538
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11721,64,64,6944.00,0.804778,185.207,628.512,2942.46,116405,0.00000,64.7694,64.5651,2.06108,2.06108,25.4542
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11724,64,64,6370.00,0.675047,183.875,717.202,2703.90,131875,0.00000,64.6064,64.6138,2.25873,2.25873,26.2233
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11726,64,64,6480.00,0.724200,185.772,1488.62,1302.66,276543,0.00000,64.7987,64.6848,2.94289,2.94289,23.2827
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11728,64,64,6450.00,0.673931,184.733,818.503,2658.96,151204,0.00000,64.3319,64.7372,2.52631,2.52631,27.4934
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11730,64,64,5372.00,0.631801,190.769,1387.80,1643.36,264748,0.00000,64.7092,64.8669,2.96492,2.96492,24.1020
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11731,64,64,7005.00,0.533346,192.138,273.409,3696.21,52532.4,0.00000,64.6650,64.2578,1.62028,1.62028,30.7348
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11732,64,64,3874.00,0.625772,145.991,1074.65,1306.68,156889,0.00000,64.5815,64.2458,2.91571,2.91571,30.7255
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11757,106,119,1592.00,0.775587,59.3052,40.2361,1444.01,2386.21,0.00000,107.160,118.967,0.269037,0.269037,32.2083
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11798,64,65,4442.00,0.520776,153.335,858.307,1949.50,131609,0.00000,64.7947,64.7727,2.70750,2.70750,31.3818
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11799,65,64,6743.00,0.724401,184.656,585.004,3186.16,108025,0.00000,65.1020,64.9106,2.11434,2.11434,27.2736
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11800,64,64,6681.00,0.716711,185.968,1392.41,1525.56,258943,0.00000,64.5344,64.8374,2.78731,2.78731,22.7605
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11801,64,64,6132.00,0.663697,184.234,569.954,3135.71,105005,0.00000,64.5775,64.6666,2.20762,2.20762,29.0561
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11803,64,64,6521.00,0.654990,188.651,660.056,2733.89,124520,0.00000,64.5425,64.7627,2.18901,2.18901,26.2364
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11804,64,64,5955.00,0.659280,184.925,400.312,3549.84,74027.9,0.00000,64.7341,64.9754,1.83047,1.83047,28.7842
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11805,64,64,7460.00,0.751057,187.002,1140.95,1863.11,213360,0.00000,64.7607,64.7436,2.56502,2.56502,23.1389
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11806,64,64,6701.00,0.749676,186.650,880.154,2581.34,164280,0.00000,64.9687,64.6607,2.59729,2.59729,27.0960
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11807,65,64,8068.00,0.779221,185.716,921.580,2579.84,171152,0.00000,64.9499,64.6435,2.39347,2.39347,24.2101
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11808,65,64,8491.00,0.723339,185.866,1065.66,2105.94,198070,0.00000,64.9653,64.6695,2.56495,2.56495,24.0856
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11810,65,64,8551.00,0.701543,186.126,934.237,2558.39,173886,0.00000,64.8683,64.6967,2.40490,2.40490,24.1297
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11811,64,64,6397.00,0.740339,188.167,827.614,2654.96,155730,0.00000,64.5838,64.8454,2.24095,2.24095,23.7768
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11812,64,64,7698.00,0.422616,185.423,447.053,3543.29,82893.9,0.00000,64.7858,64.6085,2.22407,2.22407,33.5811
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11814,64,64,6196.00,0.599282,184.099,682.047,2944.29,125564,0.00000,64.5089,64.8077,2.36902,2.36902,28.4072
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11815,64,64,6027.00,0.764447,185.242,1140.56,1865.85,211279,0.00000,64.5772,64.7187,2.55820,2.55820,23.1764
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11886,64,65,4035.00,0.492785,159.947,239.217,3222.59,38262.0,0.00000,63.9657,64.8246,1.63961,1.63961,36.3570
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11888,64,65,6764.00,0.780126,181.922,625.705,2802.17,113830,0.00000,64.7385,65.1726,2.05539,2.05539,25.6453
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11889,64,64,6540.00,0.749237,187.080,977.634,2321.82,182896,0.00000,64.5844,64.5823,2.47002,2.47002,24.1708
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11892,63,64,6195.00,0.594399,188.448,1062.44,2053.47,200215,0.00000,64.2052,64.7095,2.73719,2.73719,25.7395
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11893,64,64,5640.00,0.628161,188.687,1165.56,1986.71,219926,0.00000,64.6212,64.9383,2.81075,2.81075,25.1584
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11894,64,64,5981.00,0.751560,183.612,1268.95,1752.44,232995,0.00000,64.2460,64.7818,2.72833,2.72833,23.5323
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11895,64,64,5944.00,0.733264,184.015,682.616,2640.95,125612,0.00000,64.5798,64.6455,2.33532,2.33532,27.9528
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11898,64,64,7067.00,0.684585,185.637,546.689,3005.37,101486,0.00000,64.4221,64.4089,2.04344,2.04344,27.2224
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11899,64,64,6850.00,0.769696,184.366,792.320,2481.92,146076,0.00000,64.6835,64.4962,2.24806,2.24806,24.6623
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11900,64,64,6427.00,0.710365,185.359,811.968,2533.87,150506,0.00000,64.5118,64.6034,2.28765,2.28765,24.7366
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11901,64,64,6494.00,0.630542,186.157,623.715,3026.23,116109,0.00000,64.6792,64.7138,2.18543,2.18543,27.1901
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11903,64,64,4935.00,0.640893,183.653,1255.61,1819.20,230597,0.00000,64.3921,64.7251,2.91827,2.91827,25.4630
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11904,64,64,9489.00,0.676718,184.438,539.629,3245.74,99527.9,0.00000,64.5055,64.6221,1.97500,1.97500,26.4941
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11905,64,64,5403.00,0.660327,186.056,1023.48,2319.51,190424,0.00000,64.3878,64.7109,2.61327,2.61327,25.1207
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11906,64,64,5430.00,0.683917,180.569,1565.70,1379.47,282716,0.00000,64.5218,64.7414,2.98633,2.98633,23.3114
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11974,64,65,7038.00,0.713022,179.720,529.025,3211.64,95076.4,0.00000,64.6764,65.0459,2.02098,2.02098,27.7872
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11975,64,64,7410.00,0.609694,182.145,652.731,3023.83,118892,0.00000,64.4127,64.7626,2.25915,2.25915,27.7577
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11976,64,64,6656.00,0.658807,186.779,345.154,3773.90,64467.7,0.00000,64.4331,64.8781,1.78344,1.78344,30.2903
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11977,64,65,8206.00,0.689983,187.128,875.657,2383.63,163859,0.00000,64.5747,64.9764,2.41390,2.41390,25.0470
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11978,64,65,7471.00,0.770965,185.456,794.198,2515.09,147289,0.00000,64.4385,65.0123,2.12201,2.12201,23.0853
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11979,64,64,6524.00,0.742091,185.993,835.432,2307.83,155384,0.00000,64.4439,64.7121,2.38020,2.38020,25.3849
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11980,64,64,5631.00,0.732779,187.710,429.120,3370.58,80550.2,0.00000,64.6946,64.9260,1.87792,1.87792,28.2842
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11981,64,64,6294.00,0.717044,186.588,734.046,2745.35,136964,0.00000,64.6187,64.7552,2.27465,2.27465,25.9175
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11982,64,64,6341.00,0.765043,185.602,609.103,2823.68,113051,0.00000,64.5487,64.5677,2.12945,2.12945,26.8142
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11984,64,64,6728.00,0.735988,185.429,435.414,3287.68,80738.4,0.00000,64.7326,64.5283,1.81074,1.81074,27.1010
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11985,64,65,5795.00,0.647419,184.441,515.132,3231.02,95011.5,0.00000,64.8347,64.9822,2.04013,2.04013,28.1749
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11986,64,65,7304.00,0.703233,185.678,487.164,3107.49,90455.4,0.00000,64.7266,65.1825,1.99047,1.99047,28.2118
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11987,64,64,6333.00,0.680490,188.667,434.323,3397.46,81942.4,0.00000,64.8488,64.8874,1.95252,1.95252,29.2650
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11988,64,64,5209.00,0.654598,186.285,446.496,3208.61,83175.4,0.00000,64.8064,64.7783,1.91944,1.91944,28.4272
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11989,65,65,6403.00,0.820781,184.483,476.534,3188.28,87912.5,0.00000,65.0859,64.9757,1.81539,1.81539,25.9042
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11990,64,64,8825.00,0.790867,188.005,1289.91,1672.52,242509,0.00000,64.5349,64.5005,2.59977,2.59977,21.9061
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11991,64,65,6802.00,0.744528,187.647,486.061,3177.73,91207.9,0.00000,64.7841,65.2598,1.86345,1.86345,26.1586
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11992,64,64,6306.00,0.731370,184.923,574.389,2892.61,106218,0.00000,64.7309,64.6598,2.11143,2.11143,27.4952
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11993,64,64,6921.00,0.708329,186.998,860.182,2558.19,160852,0.00000,64.7848,64.7053,2.50371,2.50371,26.3359
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11994,64,64,6528.00,0.720301,184.679,1171.50,1958.53,216352,0.00000,64.6619,64.8578,2.67566,2.67566,24.0077
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,11995,64,64,6805.00,0.725506,185.713,1324.39,1600.74,245956,0.00000,64.6553,64.6325,2.81523,2.81523,23.6593
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12063,64,64,6317.00,0.663082,185.933,620.778,3059.85,115423,0.00000,64.4452,64.4195,2.07206,2.07206,25.7326
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12064,65,64,9495.00,0.727363,188.201,593.572,3810.51,111711,0.00000,65.4114,64.1259,1.83003,1.83003,22.9486
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12065,64,64,6886.00,0.644674,185.233,564.050,3166.99,104481,0.00000,64.7206,64.4727,2.15308,2.15308,28.3610
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12067,64,64,5511.00,0.675865,187.525,648.378,2940.78,121587,0.00000,65.0021,64.8535,2.33348,2.33348,28.5125
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12068,64,64,7585.00,0.782437,187.229,549.923,3012.57,102961,0.00000,64.8119,64.6959,1.93985,1.93985,25.5398
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12069,64,64,7075.00,0.724059,189.278,866.524,2488.05,164014,0.00000,64.5784,64.4611,2.38664,2.38664,24.7559
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12071,64,64,6482.00,0.680068,188.737,477.927,3333.07,90202.6,0.00000,64.3712,64.4790,1.97489,1.97489,28.0704
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12073,64,64,7378.00,0.737477,187.190,509.486,3185.53,95370.5,0.00000,64.6939,64.7580,1.82442,1.82442,24.9347
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12073,59,51,2648.00,0.241831,187.190,14.7471,2448.59,2760.50,0.00000,60.2678,50.9666,0.328728,0.328728,36.3732
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12074,64,65,6468.00,0.763155,184.743,1118.63,1857.26,206660,0.00000,64.7480,64.8972,2.69107,2.69107,24.7746
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12076,64,64,7650.00,0.725900,180.665,301.990,3870.04,54559.1,0.00000,64.8119,64.6113,1.57665,1.57665,28.9433
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12077,64,64,7284.00,0.741444,187.329,465.340,3093.89,87171.6,0.00000,64.5857,64.9058,1.88086,1.88086,27.0960
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12078,64,64,6056.00,0.773045,184.228,689.499,2693.37,127025,0.00000,64.8619,64.6197,2.12746,2.12746,25.0900
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12080,63,64,5835.00,0.680282,181.530,1212.89,2188.56,220177,0.00000,64.3015,64.7916,2.84311,2.84311,25.3564
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12082,64,64,5649.00,0.680190,182.991,912.285,2354.37,166940,0.00000,64.5414,64.8039,2.43961,2.43961,25.0206
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12083,64,64,6200.00,0.711886,181.671,871.311,2254.21,158292,0.00000,64.8150,64.6960,2.52748,2.52748,26.7619
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12152,64,64,6473.00,0.705402,186.231,810.117,2529.14,150869,0.00000,64.5168,64.4638,2.32869,2.32869,25.1979
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12153,64,64,6001.00,0.684575,188.479,332.233,3532.92,62618.9,0.00000,64.6635,64.6613,1.75720,1.75720,30.3332
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12154,64,64,6088.00,0.698919,185.723,675.042,2835.45,125371,0.00000,64.3711,64.7268,2.28397,2.28397,27.3351
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12155,64,64,5376.00,0.624736,182.738,853.209,2581.96,155914,0.00000,64.4979,64.6740,2.42635,2.42635,25.8248
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12156,64,64,6516.00,0.693923,186.492,612.060,3095.82,114144,0.00000,64.4436,64.8340,2.11785,2.11785,26.5262
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12157,64,64,6300.00,0.715528,185.482,692.849,2625.71,128511,0.00000,64.7433,64.5863,2.19248,2.19248,25.7763
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12158,64,64,6596.00,0.682807,186.841,716.143,2606.06,133805,0.00000,64.4793,64.5609,2.24851,2.24851,25.9298
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12159,64,64,7205.00,0.686067,188.263,831.519,2361.79,156544,0.00000,64.5611,64.5349,2.45298,2.45298,26.1623
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12163,64,64,6336.00,0.688216,187.318,974.263,2347.62,182497,0.00000,64.4030,64.4162,2.48390,2.48390,24.3506
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12165,64,64,7046.00,0.687260,190.127,711.552,2686.51,135285,0.00000,64.5893,64.5243,2.41171,2.41171,27.8978
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12166,64,64,6467.00,0.738081,183.139,558.389,3360.28,102263,0.00000,64.4268,64.8721,2.12986,2.12986,28.3233
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12167,64,64,5425.00,0.702138,185.103,1098.99,1996.58,203427,0.00000,64.4429,64.8017,2.58783,2.58783,23.9556
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12168,64,64,7332.00,0.698856,184.221,970.239,2402.31,178738,0.00000,64.5258,64.4601,2.49808,2.49808,24.7423
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12169,64,64,6556.00,0.646083,189.024,635.728,2885.90,120168,0.00000,64.5800,64.5954,2.29079,2.29079,28.1480
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12170,64,64,8088.00,0.690377,182.745,736.898,2651.47,134665,0.00000,64.8953,64.6279,2.26229,2.26229,25.9479
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12171,64,64,5959.00,0.738684,186.306,763.468,2488.98,142239,0.00000,64.3557,64.5623,2.36704,2.36704,26.5053
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12201,8,50,1879.00,0.514944,57.6648,46.5265,1439.70,2682.94,0.00000,9.13680,51.1018,0.233313,0.233313,28.4946
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12239,64,64,7413.00,0.652892,185.351,548.676,3139.04,101698,0.00000,64.6763,64.5692,2.11686,2.11686,28.2626
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12239,49,60,3635.00,0.403476,185.351,15.5455,2266.45,2881.36,0.00000,49.8736,60.1555,0.354332,0.354332,37.2794
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12239,48,53,2305.00,0.201679,185.351,13.4429,2131.97,2491.65,0.00000,47.9365,52.9075,0.319607,0.319607,37.8717
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12240,64,64,7546.00,0.625808,182.258,825.129,2767.64,150387,0.00000,64.6854,64.5841,2.49948,2.49948,27.2110
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12243,64,64,7057.00,0.792435,186.960,1593.73,1198.26,297964,0.00000,64.6648,64.6768,2.91563,2.91563,22.1453
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12244,64,64,5527.00,0.610596,185.934,346.118,3566.38,64354.9,0.00000,64.8713,64.6801,1.93493,1.93493,33.2066
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12245,55,55,2949.00,0.277434,187.381,19.8416,2605.15,3717.94,0.00000,54.8002,55.9882,0.310135,0.310135,29.4963
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12246,64,64,6307.00,0.658646,185.666,365.256,3801.06,67815.6,0.00000,64.7431,65.0306,1.75416,1.75416,28.8747
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12247,64,64,7910.00,0.781285,185.058,337.330,3507.05,62425.7,0.00000,64.8318,64.6908,1.57011,1.57011,26.7969
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12248,65,64,6437.00,0.661583,180.564,914.035,2681.77,165041,0.00000,65.1621,64.6389,2.60610,2.60610,27.0237
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12248,70,76,2718.00,0.0908826,180.564,20.8251,2252.47,3760.25,0.00000,71.0159,76.1155,0.265565,0.265565,26.7560
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12249,64,64,6818.00,0.730208,186.711,816.891,2604.97,152523,0.00000,64.9097,64.6800,2.42771,2.42771,26.2194
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12250,64,64,6671.00,0.720340,187.065,821.613,2456.62,153695,0.00000,64.7011,64.4949,2.41452,2.41452,25.9581
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12250,43,65,2659.00,0.266390,187.065,24.3781,2029.61,4560.30,0.00000,43.9694,65.9759,0.310653,0.310653,26.3171
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12251,64,64,5790.00,0.721353,182.914,1188.23,1888.23,217343,0.00000,64.5033,64.5581,2.77716,2.77716,24.9121
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12252,64,64,6748.00,0.759205,184.501,748.242,2659.45,138051,0.00000,64.6861,64.6794,2.34467,2.34467,26.6411
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12253,64,64,7435.00,0.729030,186.982,903.966,2362.23,169025,0.00000,64.6044,64.7875,2.48193,2.48193,25.3766
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12254,64,65,6885.00,0.824366,181.101,943.266,2217.33,170826,0.00000,64.6650,64.9612,2.44208,2.44208,24.7078
Stream-2020-11-12.15.46.11-0: x0 y0 w128 h128,12255,64,64,7065.00,0.653601,183.327,1072.02,2223.41,196532,0.00000,64.4164,64.4092,2.78422,2.78422,26.4171
