midlineX,midlineY,NPCCytox,NPCCytoy,BSKx,BSKy,centralX,centralY,cenx,ceny
-64.4262176,278.9184,5.5737824,278.9184,-134.4262176,278.9184,-84.4262176,278.9184,-44.4262176,278.9184
-64.3878176,280.36,5.6121824,280.36,-134.3878176,280.36,-84.3878176,280.36,-44.3878176,280.36
-64.3478176,281.8016,5.6521824,281.8016,-134.3478176,281.8016,-84.3478176,281.8016,-44.3478176,281.8016
-64.3046176,283.2432,5.6953824,283.2432,-134.3046176,283.2432,-84.3046176,283.2432,-44.3046176,283.2432
-64.2630176,284.6848,5.7369824,284.6848,-134.2630176,284.6848,-84.2630176,284.6848,-44.2630176,284.6848
-64.2182176,286.1264,5.7817824,286.1264,-134.2182176,286.1264,-84.2182176,286.1264,-44.2182176,286.1264
-64.1734176,287.568,5.8265824,287.568,-134.1734176,287.568,-84.1734176,287.568,-44.1734176,287.568
-64.1270176,289.0096,5.8729824,289.0096,-134.1270176,289.0096,-84.1270176,289.0096,-44.1270176,289.0096
-64.0790176,290.4512,5.9209824,290.4512,-134.0790176,290.4512,-84.0790176,290.4512,-44.0790176,290.4512
-64.0310176,291.8912,5.9689824,291.8912,-134.0310176,291.8912,-84.0310176,291.8912,-44.0310176,291.8912
-63.9798176,293.3328,6.0201824,293.3328,-133.9798176,293.3328,-83.9798176,293.3328,-43.9798176,293.3328
-63.9286176,294.7744,6.0713824,294.7744,-133.9286176,294.7744,-83.9286176,294.7744,-43.9286176,294.7744
-63.8758176,296.216,6.1241824,296.216,-133.8758176,296.216,-83.8758176,296.216,-43.8758176,296.216
-63.8230176,297.6576,6.1769824,297.6576,-133.8230176,297.6576,-83.8230176,297.6576,-43.8230176,297.6576
-63.7686176,299.0992,6.2313824,299.0992,-133.7686176,299.0992,-83.7686176,299.0992,-43.7686176,299.0992
-63.7126176,300.5408,6.2873824,300.5408,-133.7126176,300.5408,-83.7126176,300.5408,-43.7126176,300.5408
-63.6550176,301.9824,6.3449824,301.9824,-133.6550176,301.9824,-83.6550176,301.9824,-43.6550176,301.9824
-63.5974176,303.424,6.4025824,303.424,-133.5974176,303.424,-83.5974176,303.424,-43.5974176,303.424
-63.5366176,304.8656,6.4633824,304.8656,-133.5366176,304.8656,-83.5366176,304.8656,-43.5366176,304.8656
-63.4758176,306.3056,6.5241824,306.3056,-133.4758176,306.3056,-83.4758176,306.3056,-43.4758176,306.3056
-63.4150176,307.7472,6.5849824,307.7472,-133.4150176,307.7472,-83.4150176,307.7472,-43.4150176,307.7472
-63.3510176,309.1888,6.6489824,309.1888,-133.3510176,309.1888,-83.3510176,309.1888,-43.3510176,309.1888
-63.2870176,310.6304,6.7129824,310.6304,-133.2870176,310.6304,-83.2870176,310.6304,-43.2870176,310.6304
-63.2214176,312.072,6.7785824,312.072,-133.2214176,312.072,-83.2214176,312.072,-43.2214176,312.072
-63.1542176,313.5136,6.8457824,313.5136,-133.1542176,313.5136,-83.1542176,313.5136,-43.1542176,313.5136
-63.0870176,314.9552,6.9129824,314.9552,-133.0870176,314.9552,-83.0870176,314.9552,-43.0870176,314.9552
-63.0182176,316.3968,6.9817824,316.3968,-133.0182176,316.3968,-83.0182176,316.3968,-43.0182176,316.3968
-62.9478176,317.8384,7.0521824,317.8384,-132.9478176,317.8384,-82.9478176,317.8384,-42.9478176,317.8384
-62.8758176,319.28,7.1241824,319.28,-132.8758176,319.28,-82.8758176,319.28,-42.8758176,319.28
-62.8038176,320.72,7.1961824,320.72,-132.8038176,320.72,-82.8038176,320.72,-42.8038176,320.72
-62.7302176,322.1616,7.2697824,322.1616,-132.7302176,322.1616,-82.7302176,322.1616,-42.7302176,322.1616
-62.6550176,323.6032,7.3449824,323.6032,-132.6550176,323.6032,-82.6550176,323.6032,-42.6550176,323.6032
-62.5782176,325.0448,7.4217824,325.0448,-132.5782176,325.0448,-82.5782176,325.0448,-42.5782176,325.0448
-62.5014176,326.4864,7.4985824,326.4864,-132.5014176,326.4864,-82.5014176,326.4864,-42.5014176,326.4864
-62.4230176,327.928,7.5769824,327.928,-132.4230176,327.928,-82.4230176,327.928,-42.4230176,327.928
-62.3430176,329.3696,7.6569824,329.3696,-132.3430176,329.3696,-82.3430176,329.3696,-42.3430176,329.3696
-62.2614176,330.8112,7.7385824,330.8112,-132.2614176,330.8112,-82.2614176,330.8112,-42.2614176,330.8112
-62.1798176,332.2528,7.8201824,332.2528,-132.1798176,332.2528,-82.1798176,332.2528,-42.1798176,332.2528
-62.0966176,333.6944,7.9033824,333.6944,-132.0966176,333.6944,-82.0966176,333.6944,-42.0966176,333.6944
-62.0118176,335.1344,7.9881824,335.1344,-132.0118176,335.1344,-82.0118176,335.1344,-42.0118176,335.1344
-61.9254176,336.576,8.0745824,336.576,-131.9254176,336.576,-81.9254176,336.576,-41.9254176,336.576
-61.8390176,338.0176,8.1609824,338.0176,-131.8390176,338.0176,-81.8390176,338.0176,-41.8390176,338.0176
-61.7510176,339.4592,8.2489824,339.4592,-131.7510176,339.4592,-81.7510176,339.4592,-41.7510176,339.4592
-61.6614176,340.9008,8.3385824,340.9008,-131.6614176,340.9008,-81.6614176,340.9008,-41.6614176,340.9008
-61.5702176,342.3424,8.4297824,342.3424,-131.5702176,342.3424,-81.5702176,342.3424,-41.5702176,342.3424
-61.4790176,343.784,8.5209824,343.784,-131.4790176,343.784,-81.4790176,343.784,-41.4790176,343.784
-61.3862176,345.2256,8.6137824,345.2256,-131.3862176,345.2256,-81.3862176,345.2256,-41.3862176,345.2256
-61.2918176,346.6672,8.7081824,346.6672,-131.2918176,346.6672,-81.2918176,346.6672,-41.2918176,346.6672
-61.1974176,348.1088,8.8025824,348.1088,-131.1974176,348.1088,-81.1974176,348.1088,-41.1974176,348.1088
-61.0998176,349.5488,8.9001824,349.5488,-131.0998176,349.5488,-81.0998176,349.5488,-41.0998176,349.5488
-61.0022176,350.9904,8.9977824,350.9904,-131.0022176,350.9904,-81.0022176,350.9904,-41.0022176,350.9904
-60.9046176,352.432,9.0953824,352.432,-130.9046176,352.432,-80.9046176,352.432,-40.9046176,352.432
-60.8038176,353.8736,9.1961824,353.8736,-130.8038176,353.8736,-80.8038176,353.8736,-40.8038176,353.8736
-60.7030176,355.3152,9.2969824,355.3152,-130.7030176,355.3152,-80.7030176,355.3152,-40.7030176,355.3152
-60.6006176,356.7568,9.3993824,356.7568,-130.6006176,356.7568,-80.6006176,356.7568,-40.6006176,356.7568
-60.4966176,358.1984,9.5033824,358.1984,-130.4966176,358.1984,-80.4966176,358.1984,-40.4966176,358.1984
-60.3926176,359.64,9.6073824,359.64,-130.3926176,359.64,-80.3926176,359.64,-40.3926176,359.64
-60.2854176,361.0816,9.7145824,361.0816,-130.2854176,361.0816,-80.2854176,361.0816,-40.2854176,361.0816
-60.1782176,362.5232,9.8217824,362.5232,-130.1782176,362.5232,-80.1782176,362.5232,-40.1782176,362.5232
-60.0710176,363.9632,9.9289824,363.9632,-130.0710176,363.9632,-80.0710176,363.9632,-40.0710176,363.9632
-59.9606176,365.4048,10.0393824,365.4048,-129.9606176,365.4048,-79.9606176,365.4048,-39.9606176,365.4048
-59.8502176,366.8464,10.1497824,366.8464,-129.8502176,366.8464,-79.8502176,366.8464,-39.8502176,366.8464
-59.7382176,368.288,10.2617824,368.288,-129.7382176,368.288,-79.7382176,368.288,-39.7382176,368.288
-59.6246176,369.7296,10.3753824,369.7296,-129.6246176,369.7296,-79.6246176,369.7296,-39.6246176,369.7296
-59.5110176,371.1712,10.4889824,371.1712,-129.5110176,371.1712,-79.5110176,371.1712,-39.5110176,371.1712
-59.3958176,372.6128,10.6041824,372.6128,-129.3958176,372.6128,-79.3958176,372.6128,-39.3958176,372.6128
-59.2790176,374.0544,10.7209824,374.0544,-129.2790176,374.0544,-79.2790176,374.0544,-39.2790176,374.0544
-59.1606176,375.496,10.8393824,375.496,-129.1606176,375.496,-79.1606176,375.496,-39.1606176,375.496
-59.0406176,376.9376,10.9593824,376.9376,-129.0406176,376.9376,-79.0406176,376.9376,-39.0406176,376.9376
-58.9206176,378.3776,11.0793824,378.3776,-128.9206176,378.3776,-78.9206176,378.3776,-38.9206176,378.3776
-58.7990176,379.8192,11.2009824,379.8192,-128.7990176,379.8192,-78.7990176,379.8192,-38.7990176,379.8192
-58.6774176,381.2608,11.3225824,381.2608,-128.6774176,381.2608,-78.6774176,381.2608,-38.6774176,381.2608
-58.5526176,382.7024,11.4473824,382.7024,-128.5526176,382.7024,-78.5526176,382.7024,-38.5526176,382.7024
-58.4278176,384.144,11.5721824,384.144,-128.4278176,384.144,-78.4278176,384.144,-38.4278176,384.144
-58.3014176,385.5856,11.6985824,385.5856,-128.3014176,385.5856,-78.3014176,385.5856,-38.3014176,385.5856
-58.1750176,387.0272,11.8249824,387.0272,-128.1750176,387.0272,-78.1750176,387.0272,-38.1750176,387.0272
-58.0454176,388.4688,11.9545824,388.4688,-128.0454176,388.4688,-78.0454176,388.4688,-38.0454176,388.4688
-57.9158176,389.9104,12.0841824,389.9104,-127.9158176,389.9104,-77.9158176,389.9104,-37.9158176,389.9104
-57.7846176,391.352,12.2153824,391.352,-127.7846176,391.352,-77.7846176,391.352,-37.7846176,391.352
-57.6534176,392.792,12.3465824,392.792,-127.6534176,392.792,-77.6534176,392.792,-37.6534176,392.792
-57.5190176,394.2336,12.4809824,394.2336,-127.5190176,394.2336,-77.5190176,394.2336,-37.5190176,394.2336
-57.3846176,395.6752,12.6153824,395.6752,-127.3846176,395.6752,-77.3846176,395.6752,-37.3846176,395.6752
-57.2486176,397.1168,12.7513824,397.1168,-127.2486176,397.1168,-77.2486176,397.1168,-37.2486176,397.1168
-57.1126176,398.5584,12.8873824,398.5584,-127.1126176,398.5584,-77.1126176,398.5584,-37.1126176,398.5584
-56.9734176,400,13.0265824,400,-126.9734176,400,-76.9734176,400,-36.9734176,400
-56.8342176,401.4416,13.1657824,401.4416,-126.8342176,401.4416,-76.8342176,401.4416,-36.8342176,401.4416
-56.6934176,402.8832,13.3065824,402.8832,-126.6934176,402.8832,-76.6934176,402.8832,-36.6934176,402.8832
-56.5526176,404.3248,13.4473824,404.3248,-126.5526176,404.3248,-76.5526176,404.3248,-36.5526176,404.3248
-56.4102176,405.7664,13.5897824,405.7664,-126.4102176,405.7664,-76.4102176,405.7664,-36.4102176,405.7664
-56.2646176,407.208,13.7353824,407.208,-126.2646176,407.208,-76.2646176,407.208,-36.2646176,407.208
-56.1206176,408.648,13.8793824,408.648,-126.1206176,408.648,-76.1206176,408.648,-36.1206176,408.648
-55.9734176,410.0896,14.0265824,410.0896,-125.9734176,410.0896,-75.9734176,410.0896,-35.9734176,410.0896
-55.8262176,411.5312,14.1737824,411.5312,-125.8262176,411.5312,-75.8262176,411.5312,-35.8262176,411.5312
-55.6774176,412.9728,14.3225824,412.9728,-125.6774176,412.9728,-75.6774176,412.9728,-35.6774176,412.9728
-55.5270176,414.4144,14.4729824,414.4144,-125.5270176,414.4144,-75.5270176,414.4144,-35.5270176,414.4144
-55.3750176,415.856,14.6249824,415.856,-125.3750176,415.856,-75.3750176,415.856,-35.3750176,415.856
-55.2230176,417.2976,14.7769824,417.2976,-125.2230176,417.2976,-75.2230176,417.2976,-35.2230176,417.2976
-55.0694176,418.7392,14.9305824,418.7392,-125.0694176,418.7392,-75.0694176,418.7392,-35.0694176,418.7392
-54.9142176,420.1808,15.0857824,420.1808,-124.9142176,420.1808,-74.9142176,420.1808,-34.9142176,420.1808
-54.7590176,421.6224,15.2409824,421.6224,-124.7590176,421.6224,-74.7590176,421.6224,-34.7590176,421.6224
-54.6022176,423.0624,15.3977824,423.0624,-124.6022176,423.0624,-74.6022176,423.0624,-34.6022176,423.0624
-54.4438176,424.504,15.5561824,424.504,-124.4438176,424.504,-74.4438176,424.504,-34.4438176,424.504
-54.2838176,425.9456,15.7161824,425.9456,-124.2838176,425.9456,-74.2838176,425.9456,-34.2838176,425.9456
-54.1222176,427.3872,15.8777824,427.3872,-124.1222176,427.3872,-74.1222176,427.3872,-34.1222176,427.3872
-53.9606176,428.8288,16.0393824,428.8288,-123.9606176,428.8288,-73.9606176,428.8288,-33.9606176,428.8288
-53.7974176,430.2704,16.2025824,430.2704,-123.7974176,430.2704,-73.7974176,430.2704,-33.7974176,430.2704
-53.6326176,431.712,16.3673824,431.712,-123.6326176,431.712,-73.6326176,431.712,-33.6326176,431.712
-53.4678176,433.1536,16.5321824,433.1536,-123.4678176,433.1536,-73.4678176,433.1536,-33.4678176,433.1536
-53.3014176,434.5952,16.6985824,434.5952,-123.3014176,434.5952,-73.3014176,434.5952,-33.3014176,434.5952
-53.1334176,436.0368,16.8665824,436.0368,-123.1334176,436.0368,-73.1334176,436.0368,-33.1334176,436.0368
-52.9638176,437.4768,17.0361824,437.4768,-122.9638176,437.4768,-72.9638176,437.4768,-32.9638176,437.4768
-52.7942176,438.9184,17.2057824,438.9184,-122.7942176,438.9184,-72.7942176,438.9184,-32.7942176,438.9184
-52.6230176,440.36,17.3769824,440.36,-122.6230176,440.36,-72.6230176,440.36,-32.6230176,440.36
-52.4502176,441.8016,17.5497824,441.8016,-122.4502176,441.8016,-72.4502176,441.8016,-32.4502176,441.8016
-52.2758176,443.2432,17.7241824,443.2432,-122.2758176,443.2432,-72.2758176,443.2432,-32.2758176,443.2432
-52.1014176,444.6848,17.8985824,444.6848,-122.1014176,444.6848,-72.1014176,444.6848,-32.1014176,444.6848
-51.9238176,446.1264,18.0761824,446.1264,-121.9238176,446.1264,-71.9238176,446.1264,-31.9238176,446.1264
-51.7462176,447.568,18.2537824,447.568,-121.7462176,447.568,-71.7462176,447.568,-31.7462176,447.568
-51.5686176,449.0096,18.4313824,449.0096,-121.5686176,449.0096,-71.5686176,449.0096,-31.5686176,449.0096
-51.3878176,450.4512,18.6121824,450.4512,-121.3878176,450.4512,-71.3878176,450.4512,-31.3878176,450.4512
-51.2070176,451.8912,18.7929824,451.8912,-121.2070176,451.8912,-71.2070176,451.8912,-31.2070176,451.8912
-51.0246176,453.3328,18.9753824,453.3328,-121.0246176,453.3328,-71.0246176,453.3328,-31.0246176,453.3328
-50.8422176,454.7744,19.1577824,454.7744,-120.8422176,454.7744,-70.8422176,454.7744,-30.8422176,454.7744
-50.6566176,456.216,19.3433824,456.216,-120.6566176,456.216,-70.6566176,456.216,-30.6566176,456.216
-50.4710176,457.6576,19.5289824,457.6576,-120.4710176,457.6576,-70.4710176,457.6576,-30.4710176,457.6576
-50.2838176,459.0992,19.7161824,459.0992,-120.2838176,459.0992,-70.2838176,459.0992,-30.2838176,459.0992
-50.0966176,460.5408,19.9033824,460.5408,-120.0966176,460.5408,-70.0966176,460.5408,-30.0966176,460.5408
-49.9062176,461.9824,20.0937824,461.9824,-119.9062176,461.9824,-69.9062176,461.9824,-29.9062176,461.9824
-49.7158176,463.424,20.2841824,463.424,-119.7158176,463.424,-69.7158176,463.424,-29.7158176,463.424
-49.5254176,464.8656,20.4745824,464.8656,-119.5254176,464.8656,-69.5254176,464.8656,-29.5254176,464.8656
-49.3318176,466.3056,20.6681824,466.3056,-119.3318176,466.3056,-69.3318176,466.3056,-29.3318176,466.3056
-49.1382176,467.7472,20.8617824,467.7472,-119.1382176,467.7472,-69.1382176,467.7472,-29.1382176,467.7472
-48.9430176,469.1888,21.0569824,469.1888,-118.9430176,469.1888,-68.9430176,469.1888,-28.9430176,469.1888
-48.7462176,470.6304,21.2537824,470.6304,-118.7462176,470.6304,-68.7462176,470.6304,-28.7462176,470.6304
-48.5478176,472.072,21.4521824,472.072,-118.5478176,472.072,-68.5478176,472.072,-28.5478176,472.072
-48.3494176,473.5136,21.6505824,473.5136,-118.3494176,473.5136,-68.3494176,473.5136,-28.3494176,473.5136
-48.1494176,474.9552,21.8505824,474.9552,-118.1494176,474.9552,-68.1494176,474.9552,-28.1494176,474.9552
-47.9478176,476.3968,22.0521824,476.3968,-117.9478176,476.3968,-67.9478176,476.3968,-27.9478176,476.3968
-47.7462176,477.8384,22.2537824,477.8384,-117.7462176,477.8384,-67.7462176,477.8384,-27.7462176,477.8384
-47.5414176,479.28,22.4585824,479.28,-117.5414176,479.28,-67.5414176,479.28,-27.5414176,479.28
-47.3366176,480.72,22.6633824,480.72,-117.3366176,480.72,-67.3366176,480.72,-27.3366176,480.72
-47.1302176,482.1616,22.8697824,482.1616,-117.1302176,482.1616,-67.1302176,482.1616,-27.1302176,482.1616
-46.9238176,483.6032,23.0761824,483.6032,-116.9238176,483.6032,-66.9238176,483.6032,-26.9238176,483.6032
-46.7158176,485.0448,23.2841824,485.0448,-116.7158176,485.0448,-66.7158176,485.0448,-26.7158176,485.0448
-46.5062176,486.4864,23.4937824,486.4864,-116.5062176,486.4864,-66.5062176,486.4864,-26.5062176,486.4864
-46.2950176,487.928,23.7049824,487.928,-116.2950176,487.928,-66.2950176,487.928,-26.2950176,487.928
-46.0822176,489.3696,23.9177824,489.3696,-116.0822176,489.3696,-66.0822176,489.3696,-26.0822176,489.3696
-45.8694176,490.8112,24.1305824,490.8112,-115.8694176,490.8112,-65.8694176,490.8112,-25.8694176,490.8112
-45.6550176,492.2528,24.3449824,492.2528,-115.6550176,492.2528,-65.6550176,492.2528,-25.6550176,492.2528
-45.4390176,493.6944,24.5609824,493.6944,-115.4390176,493.6944,-65.4390176,493.6944,-25.4390176,493.6944
-45.2230176,495.1344,24.7769824,495.1344,-115.2230176,495.1344,-65.2230176,495.1344,-25.2230176,495.1344
-45.0054176,496.576,24.9945824,496.576,-115.0054176,496.576,-65.0054176,496.576,-25.0054176,496.576
-44.7862176,498.0176,25.2137824,498.0176,-114.7862176,498.0176,-64.7862176,498.0176,-24.7862176,498.0176
-44.5654176,499.4592,25.4345824,499.4592,-114.5654176,499.4592,-64.5654176,499.4592,-24.5654176,499.4592
-44.3446176,500.9008,25.6553824,500.9008,-114.3446176,500.9008,-64.3446176,500.9008,-24.3446176,500.9008
-44.1222176,502.3424,25.8777824,502.3424,-114.1222176,502.3424,-64.1222176,502.3424,-24.1222176,502.3424
-43.8982176,503.784,26.1017824,503.784,-113.8982176,503.784,-63.8982176,503.784,-23.8982176,503.784
-43.6726176,505.2256,26.3273824,505.2256,-113.6726176,505.2256,-63.6726176,505.2256,-23.6726176,505.2256
-43.4454176,506.6672,26.5545824,506.6672,-113.4454176,506.6672,-63.4454176,506.6672,-23.4454176,506.6672
-43.2182176,508.1088,26.7817824,508.1088,-113.2182176,508.1088,-63.2182176,508.1088,-23.2182176,508.1088
-42.9894176,509.5488,27.0105824,509.5488,-112.9894176,509.5488,-62.9894176,509.5488,-22.9894176,509.5488
-42.7606176,510.9904,27.2393824,510.9904,-112.7606176,510.9904,-62.7606176,510.9904,-22.7606176,510.9904
-42.5286176,512.432,27.4713824,512.432,-112.5286176,512.432,-62.5286176,512.432,-22.5286176,512.432
-42.2966176,513.8736,27.7033824,513.8736,-112.2966176,513.8736,-62.2966176,513.8736,-22.2966176,513.8736
-42.0630176,515.3152,27.9369824,515.3152,-112.0630176,515.3152,-62.0630176,515.3152,-22.0630176,515.3152
-41.8294176,516.7568,28.1705824,516.7568,-111.8294176,516.7568,-61.8294176,516.7568,-21.8294176,516.7568
-41.5926176,518.1984,28.4073824,518.1984,-111.5926176,518.1984,-61.5926176,518.1984,-21.5926176,518.1984
-41.3558176,519.64,28.6441824,519.64,-111.3558176,519.64,-61.3558176,519.64,-21.3558176,519.64
-41.1174176,521.0816,28.8825824,521.0816,-111.1174176,521.0816,-61.1174176,521.0816,-21.1174176,521.0816
-40.8790176,522.5232,29.1209824,522.5232,-110.8790176,522.5232,-60.8790176,522.5232,-20.8790176,522.5232
-40.6374176,523.9632,29.3625824,523.9632,-110.6374176,523.9632,-60.6374176,523.9632,-20.6374176,523.9632
-40.3958176,525.4048,29.6041824,525.4048,-110.3958176,525.4048,-60.3958176,525.4048,-20.3958176,525.4048
-40.1526176,526.8464,29.8473824,526.8464,-110.1526176,526.8464,-60.1526176,526.8464,-20.1526176,526.8464
-39.9094176,528.288,30.0905824,528.288,-109.9094176,528.288,-59.9094176,528.288,-19.9094176,528.288
-39.6646176,529.7296,30.3353824,529.7296,-109.6646176,529.7296,-59.6646176,529.7296,-19.6646176,529.7296
-39.4166176,531.1712,30.5833824,531.1712,-109.4166176,531.1712,-59.4166176,531.1712,-19.4166176,531.1712
-39.1702176,532.6128,30.8297824,532.6128,-109.1702176,532.6128,-59.1702176,532.6128,-19.1702176,532.6128
-38.9206176,534.0544,31.0793824,534.0544,-108.9206176,534.0544,-58.9206176,534.0544,-18.9206176,534.0544
-38.6710176,535.496,31.3289824,535.496,-108.6710176,535.496,-58.6710176,535.496,-18.6710176,535.496
-38.4198176,536.9376,31.5801824,536.9376,-108.4198176,536.9376,-58.4198176,536.9376,-18.4198176,536.9376
-38.1670176,538.3776,31.8329824,538.3776,-108.1670176,538.3776,-58.1670176,538.3776,-18.1670176,538.3776
-37.9126176,539.8192,32.0873824,539.8192,-107.9126176,539.8192,-57.9126176,539.8192,-17.9126176,539.8192
-37.6582176,541.2608,32.3417824,541.2608,-107.6582176,541.2608,-57.6582176,541.2608,-17.6582176,541.2608
-37.4022176,542.7024,32.5977824,542.7024,-107.4022176,542.7024,-57.4022176,542.7024,-17.4022176,542.7024
-37.1446176,544.144,32.8553824,544.144,-107.1446176,544.144,-57.1446176,544.144,-17.1446176,544.144
-36.8870176,545.5856,33.1129824,545.5856,-106.8870176,545.5856,-56.8870176,545.5856,-16.8870176,545.5856
-36.6262176,547.0272,33.3737824,547.0272,-106.6262176,547.0272,-56.6262176,547.0272,-16.6262176,547.0272
-36.3654176,548.4688,33.6345824,548.4688,-106.3654176,548.4688,-56.3654176,548.4688,-16.3654176,548.4688
-36.1046176,549.9104,33.8953824,549.9104,-106.1046176,549.9104,-56.1046176,549.9104,-16.1046176,549.9104
-35.8406176,551.352,34.1593824,551.352,-105.8406176,551.352,-55.8406176,551.352,-15.8406176,551.352
-35.5766176,552.792,34.4233824,552.792,-105.5766176,552.792,-55.5766176,552.792,-15.5766176,552.792
-35.3110176,554.2336,34.6889824,554.2336,-105.3110176,554.2336,-55.3110176,554.2336,-15.3110176,554.2336
-35.0438176,555.6752,34.9561824,555.6752,-105.0438176,555.6752,-55.0438176,555.6752,-15.0438176,555.6752
-34.7766176,557.1168,35.2233824,557.1168,-104.7766176,557.1168,-54.7766176,557.1168,-14.7766176,557.1168
-34.5078176,558.5584,35.4921824,558.5584,-104.5078176,558.5584,-54.5078176,558.5584,-14.5078176,558.5584
-34.2374176,560,35.7625824,560,-104.2374176,560,-54.2374176,560,-14.2374176,560
-33.9654176,561.4416,36.0345824,561.4416,-103.9654176,561.4416,-53.9654176,561.4416,-13.9654176,561.4416
-33.6918176,562.8832,36.3081824,562.8832,-103.6918176,562.8832,-53.6918176,562.8832,-13.6918176,562.8832
-33.4182176,564.3248,36.5817824,564.3248,-103.4182176,564.3248,-53.4182176,564.3248,-13.4182176,564.3248
-33.1430176,565.7664,36.8569824,565.7664,-103.1430176,565.7664,-53.1430176,565.7664,-13.1430176,565.7664
-32.8678176,567.208,37.1321824,567.208,-102.8678176,567.208,-52.8678176,567.208,-12.8678176,567.208
-32.5894176,568.648,37.4105824,568.648,-102.5894176,568.648,-52.5894176,568.648,-12.5894176,568.648
-32.3110176,570.0896,37.6889824,570.0896,-102.3110176,570.0896,-52.3110176,570.0896,-12.3110176,570.0896
-32.0310176,571.5312,37.9689824,571.5312,-102.0310176,571.5312,-52.0310176,571.5312,-12.0310176,571.5312
-31.7494176,572.9728,38.2505824,572.9728,-101.7494176,572.9728,-51.7494176,572.9728,-11.7494176,572.9728
-31.4678176,574.4144,38.5321824,574.4144,-101.4678176,574.4144,-51.4678176,574.4144,-11.4678176,574.4144
-31.1846176,575.856,38.8153824,575.856,-101.1846176,575.856,-51.1846176,575.856,-11.1846176,575.856
-30.8998176,577.2976,39.1001824,577.2976,-100.8998176,577.2976,-50.8998176,577.2976,-10.8998176,577.2976
-30.6134176,578.7392,39.3865824,578.7392,-100.6134176,578.7392,-50.6134176,578.7392,-10.6134176,578.7392
-30.3270176,580.1808,39.6729824,580.1808,-100.3270176,580.1808,-50.3270176,580.1808,-10.3270176,580.1808
-30.0390176,581.6224,39.9609824,581.6224,-100.0390176,581.6224,-50.0390176,581.6224,-10.0390176,581.6224
-29.7494176,583.0624,40.2505824,583.0624,-99.7494176,583.0624,-49.7494176,583.0624,-9.7494176,583.0624
-29.4582176,584.504,40.5417824,584.504,-99.4582176,584.504,-49.4582176,584.504,-9.4582176,584.504
-29.1670176,585.9456,40.8329824,585.9456,-99.1670176,585.9456,-49.1670176,585.9456,-9.1670176,585.9456
-28.8742176,587.3872,41.1257824,587.3872,-98.8742176,587.3872,-48.8742176,587.3872,-8.8742176,587.3872
-28.5798176,588.8288,41.4201824,588.8288,-98.5798176,588.8288,-48.5798176,588.8288,-8.5798176,588.8288
-28.2838176,590.2704,41.7161824,590.2704,-98.2838176,590.2704,-48.2838176,590.2704,-8.2838176,590.2704
-27.9878176,591.712,42.0121824,591.712,-97.9878176,591.712,-47.9878176,591.712,-7.9878176,591.712
-27.6902176,593.1536,42.3097824,593.1536,-97.6902176,593.1536,-47.6902176,593.1536,-7.6902176,593.1536
-27.3910176,594.5952,42.6089824,594.5952,-97.3910176,594.5952,-47.3910176,594.5952,-7.3910176,594.5952
-27.0918176,596.0368,42.9081824,596.0368,-97.0918176,596.0368,-47.0918176,596.0368,-7.0918176,596.0368
-26.7894176,597.4768,43.2105824,597.4768,-96.7894176,597.4768,-46.7894176,597.4768,-6.7894176,597.4768
-26.4870176,598.9184,43.5129824,598.9184,-96.4870176,598.9184,-46.4870176,598.9184,-6.4870176,598.9184
-26.1830176,600.36,43.8169824,600.36,-96.1830176,600.36,-46.1830176,600.36,-6.1830176,600.36
-25.8790176,601.8016,44.1209824,601.8016,-95.8790176,601.8016,-45.8790176,601.8016,-5.8790176,601.8016
-25.5734176,603.2432,44.4265824,603.2432,-95.5734176,603.2432,-45.5734176,603.2432,-5.5734176,603.2432
-25.2662176,604.6848,44.7337824,604.6848,-95.2662176,604.6848,-45.2662176,604.6848,-5.2662176,604.6848
-24.9574176,606.1264,45.0425824,606.1264,-94.9574176,606.1264,-44.9574176,606.1264,-4.9574176,606.1264
-24.6470176,607.568,45.3529824,607.568,-94.6470176,607.568,-44.6470176,607.568,-4.6470176,607.568
-24.3366176,609.0096,45.6633824,609.0096,-94.3366176,609.0096,-44.3366176,609.0096,-4.3366176,609.0096
-24.0246176,610.4512,45.9753824,610.4512,-94.0246176,610.4512,-44.0246176,610.4512,-4.0246176,610.4512
-23.7110176,611.8912,46.2889824,611.8912,-93.7110176,611.8912,-43.7110176,611.8912,-3.7110176,611.8912
-23.3974176,613.3328,46.6025824,613.3328,-93.3974176,613.3328,-43.3974176,613.3328,-3.3974176,613.3328
-23.0822176,614.7744,46.9177824,614.7744,-93.0822176,614.7744,-43.0822176,614.7744,-3.0822176,614.7744
-22.7654176,616.216,47.2345824,616.216,-92.7654176,616.216,-42.7654176,616.216,-2.7654176,616.216
-22.4470176,617.6576,47.5529824,617.6576,-92.4470176,617.6576,-42.4470176,617.6576,-2.4470176,617.6576
-22.1270176,619.0992,47.8729824,619.0992,-92.1270176,619.0992,-42.1270176,619.0992,-2.1270176,619.0992
-21.8070176,620.5408,48.1929824,620.5408,-91.8070176,620.5408,-41.8070176,620.5408,-1.8070176,620.5408
-21.4854176,621.9824,48.5145824,621.9824,-91.4854176,621.9824,-41.4854176,621.9824,-1.4854176,621.9824
-21.1622176,623.424,48.8377824,623.424,-91.1622176,623.424,-41.1622176,623.424,-1.1622176,623.424
-20.8390176,624.8656,49.1609824,624.8656,-90.8390176,624.8656,-40.8390176,624.8656,-0.8390176,624.8656
