midlineX,midlineY,NPCCytox,NPCCytoy,BSKx,BSKy,NucChnlX,NucChnlY,CytChnlx,CytChnly
8.20432,581.08108,78.20432,581.08108,-91.79568,581.08108,-11.79568,581.08108,28.20432,581.08108
7.95364,583.24324,77.95364,583.24324,-92.04636,583.24324,-12.04636,583.24324,27.95364,583.24324
7.70209,585.40541,77.70209,585.40541,-92.29791,585.40541,-12.29791,585.40541,27.70209,585.40541
7.44968,587.56757,77.44968,587.56757,-92.55032,587.56757,-12.55032,587.56757,27.44968,587.56757
7.1964,589.72973,77.1964,589.72973,-92.8036,589.72973,-12.8036,589.72973,27.1964,589.72973
6.94225,591.89189,76.94225,591.89189,-93.05775,591.89189,-13.05775,591.89189,26.94225,591.89189
6.68724,594.05405,76.68724,594.05405,-93.31276,594.05405,-13.31276,594.05405,26.68724,594.05405
6.43137,596.21622,76.43137,596.21622,-93.56863,596.21622,-13.56863,596.21622,26.43137,596.21622
6.17463,598.37838,76.17463,598.37838,-93.82537,598.37838,-13.82537,598.37838,26.17463,598.37838
5.91702,600.54054,75.91702,600.54054,-94.08298,600.54054,-14.08298,600.54054,25.91702,600.54054
5.65855,602.7027,75.65855,602.7027,-94.34145,602.7027,-14.34145,602.7027,25.65855,602.7027
5.39921,604.86486,75.39921,604.86486,-94.60079,604.86486,-14.60079,604.86486,25.39921,604.86486
5.139,607.02703,75.139,607.02703,-94.861,607.02703,-14.861,607.02703,25.139,607.02703
4.87793,609.18919,74.87793,609.18919,-95.12207,609.18919,-15.12207,609.18919,24.87793,609.18919
4.616,611.35135,74.616,611.35135,-95.384,611.35135,-15.384,611.35135,24.616,611.35135
4.3532,613.51351,74.3532,613.51351,-95.6468,613.51351,-15.6468,613.51351,24.3532,613.51351
4.08953,615.67568,74.08953,615.67568,-95.91047,615.67568,-15.91047,615.67568,24.08953,615.67568
3.825,617.83784,73.825,617.83784,-96.175,617.83784,-16.175,617.83784,23.825,617.83784
3.5596,620,73.5596,620,-96.4404,620,-16.4404,620,23.5596,620
3.29334,622.16216,73.29334,622.16216,-96.70666,622.16216,-16.70666,622.16216,23.29334,622.16216
3.02621,624.32432,73.02621,624.32432,-96.97379,624.32432,-16.97379,624.32432,23.02621,624.32432
2.75821,626.48649,72.75821,626.48649,-97.24179,626.48649,-17.24179,626.48649,22.75821,626.48649
2.48935,628.64865,72.48935,628.64865,-97.51065,628.64865,-17.51065,628.64865,22.48935,628.64865
2.21962,630.81081,72.21962,630.81081,-97.78038,630.81081,-17.78038,630.81081,22.21962,630.81081
1.94903,632.97297,71.94903,632.97297,-98.05097,632.97297,-18.05097,632.97297,21.94903,632.97297
1.67757,635.13514,71.67757,635.13514,-98.32243,635.13514,-18.32243,635.13514,21.67757,635.13514
1.40525,637.2973,71.40525,637.2973,-98.59475,637.2973,-18.59475,637.2973,21.40525,637.2973
1.13206,639.45946,71.13206,639.45946,-98.86794,639.45946,-18.86794,639.45946,21.13206,639.45946
0.85801,641.62162,70.85801,641.62162,-99.14199,641.62162,-19.14199,641.62162,20.85801,641.62162
0.58309,643.78378,70.58309,643.78378,-99.41691,643.78378,-19.41691,643.78378,20.58309,643.78378
0.3073,645.94595,70.3073,645.94595,-99.6927,645.94595,-19.6927,645.94595,20.3073,645.94595
0.03065,648.10811,70.03065,648.10811,-99.96935,648.10811,-19.96935,648.10811,20.03065,648.10811
-0.24687,650.27027,69.75313,650.27027,-100.24687,650.27027,-20.24687,650.27027,19.75313,650.27027
-0.52525,652.43243,69.47475,652.43243,-100.52525,652.43243,-20.52525,652.43243,19.47475,652.43243
-0.8045,654.59459,69.1955,654.59459,-100.8045,654.59459,-20.8045,654.59459,19.1955,654.59459
-1.08462,656.75676,68.91538,656.75676,-101.08462,656.75676,-21.08462,656.75676,18.91538,656.75676
-1.3656,658.91892,68.6344,658.91892,-101.3656,658.91892,-21.3656,658.91892,18.6344,658.91892
-1.64744,661.08108,68.35256,661.08108,-101.64744,661.08108,-21.64744,661.08108,18.35256,661.08108
-1.93015,663.24324,68.06985,663.24324,-101.93015,663.24324,-21.93015,663.24324,18.06985,663.24324
-2.21373,665.40541,67.78627,665.40541,-102.21373,665.40541,-22.21373,665.40541,17.78627,665.40541
-2.49817,667.56757,67.50183,667.56757,-102.49817,667.56757,-22.49817,667.56757,17.50183,667.56757
-2.78348,669.72973,67.21652,669.72973,-102.78348,669.72973,-22.78348,669.72973,17.21652,669.72973
-3.06966,671.89189,66.93034,671.89189,-103.06966,671.89189,-23.06966,671.89189,16.93034,671.89189
-3.3567,674.05405,66.6433,674.05405,-103.3567,674.05405,-23.3567,674.05405,16.6433,674.05405
-3.6446,676.21622,66.3554,676.21622,-103.6446,676.21622,-23.6446,676.21622,16.3554,676.21622
-3.93337,678.37838,66.06663,678.37838,-103.93337,678.37838,-23.93337,678.37838,16.06663,678.37838
-4.22301,680.54054,65.77699,680.54054,-104.22301,680.54054,-24.22301,680.54054,15.77699,680.54054
-4.51351,682.7027,65.48649,682.7027,-104.51351,682.7027,-24.51351,682.7027,15.48649,682.7027
-4.80488,684.86486,65.19512,684.86486,-104.80488,684.86486,-24.80488,684.86486,15.19512,684.86486
-5.09712,687.02703,64.90288,687.02703,-105.09712,687.02703,-25.09712,687.02703,14.90288,687.02703
-5.39021,689.18919,64.60979,689.18919,-105.39021,689.18919,-25.39021,689.18919,14.60979,689.18919
-5.68418,691.35135,64.31582,691.35135,-105.68418,691.35135,-25.68418,691.35135,14.31582,691.35135
-5.97901,693.51351,64.02099,693.51351,-105.97901,693.51351,-25.97901,693.51351,14.02099,693.51351
-6.27471,695.67568,63.72529,695.67568,-106.27471,695.67568,-26.27471,695.67568,13.72529,695.67568
-6.57127,697.83784,63.42873,697.83784,-106.57127,697.83784,-26.57127,697.83784,13.42873,697.83784
-6.8687,700,63.1313,700,-106.8687,700,-26.8687,700,13.1313,700
-7.16699,702.16216,62.83301,702.16216,-107.16699,702.16216,-27.16699,702.16216,12.83301,702.16216
-7.46615,704.32432,62.53385,704.32432,-107.46615,704.32432,-27.46615,704.32432,12.53385,704.32432
-7.76618,706.48649,62.23382,706.48649,-107.76618,706.48649,-27.76618,706.48649,12.23382,706.48649
-8.06707,708.64865,61.93293,708.64865,-108.06707,708.64865,-28.06707,708.64865,11.93293,708.64865
-8.36882,710.81081,61.63118,710.81081,-108.36882,710.81081,-28.36882,710.81081,11.63118,710.81081
-8.67144,712.97297,61.32856,712.97297,-108.67144,712.97297,-28.67144,712.97297,11.32856,712.97297
-8.97493,715.13514,61.02507,715.13514,-108.97493,715.13514,-28.97493,715.13514,11.02507,715.13514
-9.27928,717.2973,60.72072,717.2973,-109.27928,717.2973,-29.27928,717.2973,10.72072,717.2973
-9.5845,719.45946,60.4155,719.45946,-109.5845,719.45946,-29.5845,719.45946,10.4155,719.45946
-9.89059,721.62162,60.10941,721.62162,-109.89059,721.62162,-29.89059,721.62162,10.10941,721.62162
-10.19754,723.78378,59.80246,723.78378,-110.19754,723.78378,-30.19754,723.78378,9.80246,723.78378
-10.50535,725.94595,59.49465,725.94595,-110.50535,725.94595,-30.50535,725.94595,9.49465,725.94595
-10.81404,728.10811,59.18596,728.10811,-110.81404,728.10811,-30.81404,728.10811,9.18596,728.10811
-11.12358,730.27027,58.87642,730.27027,-111.12358,730.27027,-31.12358,730.27027,8.87642,730.27027
-11.434,732.43243,58.566,732.43243,-111.434,732.43243,-31.434,732.43243,8.566,732.43243
-11.74527,734.59459,58.25473,734.59459,-111.74527,734.59459,-31.74527,734.59459,8.25473,734.59459
-12.05742,736.75676,57.94258,736.75676,-112.05742,736.75676,-32.05742,736.75676,7.94258,736.75676
-12.37043,738.91892,57.62957,738.91892,-112.37043,738.91892,-32.37043,738.91892,7.62957,738.91892
-12.6843,741.08108,57.3157,741.08108,-112.6843,741.08108,-32.6843,741.08108,7.3157,741.08108
-12.99905,743.24324,57.00095,743.24324,-112.99905,743.24324,-32.99905,743.24324,7.00095,743.24324
-13.31465,745.40541,56.68535,745.40541,-113.31465,745.40541,-33.31465,745.40541,6.68535,745.40541
-13.63112,747.56757,56.36888,747.56757,-113.63112,747.56757,-33.63112,747.56757,6.36888,747.56757
-13.94846,749.72973,56.05154,749.72973,-113.94846,749.72973,-33.94846,749.72973,6.05154,749.72973
-14.26667,751.89189,55.73333,751.89189,-114.26667,751.89189,-34.26667,751.89189,5.73333,751.89189
-14.58574,754.05405,55.41426,754.05405,-114.58574,754.05405,-34.58574,754.05405,5.41426,754.05405
-14.90567,756.21622,55.09433,756.21622,-114.90567,756.21622,-34.90567,756.21622,5.09433,756.21622
-15.22647,758.37838,54.77353,758.37838,-115.22647,758.37838,-35.22647,758.37838,4.77353,758.37838
-15.54814,760.54054,54.45186,760.54054,-115.54814,760.54054,-35.54814,760.54054,4.45186,760.54054
-15.87067,762.7027,54.12933,762.7027,-115.87067,762.7027,-35.87067,762.7027,4.12933,762.7027
-16.19407,764.86486,53.80593,764.86486,-116.19407,764.86486,-36.19407,764.86486,3.80593,764.86486
-16.51833,767.02703,53.48167,767.02703,-116.51833,767.02703,-36.51833,767.02703,3.48167,767.02703
-16.84346,769.18919,53.15654,769.18919,-116.84346,769.18919,-36.84346,769.18919,3.15654,769.18919
-17.16946,771.35135,52.83054,771.35135,-117.16946,771.35135,-37.16946,771.35135,2.83054,771.35135
-17.49632,773.51351,52.50368,773.51351,-117.49632,773.51351,-37.49632,773.51351,2.50368,773.51351
-17.82404,775.67568,52.17596,775.67568,-117.82404,775.67568,-37.82404,775.67568,2.17596,775.67568
-18.15264,777.83784,51.84736,777.83784,-118.15264,777.83784,-38.15264,777.83784,1.84736,777.83784
-18.48209,780,51.51791,780,-118.48209,780,-38.48209,780,1.51791,780
-18.81242,782.16216,51.18758,782.16216,-118.81242,782.16216,-38.81242,782.16216,1.18758,782.16216
-19.14361,784.32432,50.85639,784.32432,-119.14361,784.32432,-39.14361,784.32432,0.856390000000001,784.32432
-19.47566,786.48649,50.52434,786.48649,-119.47566,786.48649,-39.47566,786.48649,0.524339999999999,786.48649
-19.80858,788.64865,50.19142,788.64865,-119.80858,788.64865,-39.80858,788.64865,0.191420000000001,788.64865
-20.14237,790.81081,49.85763,790.81081,-120.14237,790.81081,-40.14237,790.81081,-0.14237,790.81081
-20.47702,792.97297,49.52298,792.97297,-120.47702,792.97297,-40.47702,792.97297,-0.47702,792.97297
-20.81254,795.13514,49.18746,795.13514,-120.81254,795.13514,-40.81254,795.13514,-0.812539999999999,795.13514
-21.14892,797.2973,48.85108,797.2973,-121.14892,797.2973,-41.14892,797.2973,-1.14892,797.2973
-21.48617,799.45946,48.51383,799.45946,-121.48617,799.45946,-41.48617,799.45946,-1.48617,799.45946
-21.82428,801.62162,48.17572,801.62162,-121.82428,801.62162,-41.82428,801.62162,-1.82428,801.62162
-22.16326,803.78378,47.83674,803.78378,-122.16326,803.78378,-42.16326,803.78378,-2.16326,803.78378
-22.50311,805.94595,47.49689,805.94595,-122.50311,805.94595,-42.50311,805.94595,-2.50311,805.94595
-22.84382,808.10811,47.15618,808.10811,-122.84382,808.10811,-42.84382,808.10811,-2.84382,808.10811
-23.1854,810.27027,46.8146,810.27027,-123.1854,810.27027,-43.1854,810.27027,-3.1854,810.27027
-23.52784,812.43243,46.47216,812.43243,-123.52784,812.43243,-43.52784,812.43243,-3.52784,812.43243
-23.87115,814.59459,46.12885,814.59459,-123.87115,814.59459,-43.87115,814.59459,-3.87115,814.59459
-24.21532,816.75676,45.78468,816.75676,-124.21532,816.75676,-44.21532,816.75676,-4.21532,816.75676
-24.56036,818.91892,45.43964,818.91892,-124.56036,818.91892,-44.56036,818.91892,-4.56036,818.91892
-24.90626,821.08108,45.09374,821.08108,-124.90626,821.08108,-44.90626,821.08108,-4.90626,821.08108
-25.25304,823.24324,44.74696,823.24324,-125.25304,823.24324,-45.25304,823.24324,-5.25304,823.24324
-25.60067,825.40541,44.39933,825.40541,-125.60067,825.40541,-45.60067,825.40541,-5.60067,825.40541
-25.94917,827.56757,44.05083,827.56757,-125.94917,827.56757,-45.94917,827.56757,-5.94917,827.56757
-26.29854,829.72973,43.70146,829.72973,-126.29854,829.72973,-46.29854,829.72973,-6.29854,829.72973
-26.64878,831.89189,43.35122,831.89189,-126.64878,831.89189,-46.64878,831.89189,-6.64878,831.89189
-26.99988,834.05405,43.00012,834.05405,-126.99988,834.05405,-46.99988,834.05405,-6.99988,834.05405
-27.35184,836.21622,42.64816,836.21622,-127.35184,836.21622,-47.35184,836.21622,-7.35184,836.21622
-27.70467,838.37838,42.29533,838.37838,-127.70467,838.37838,-47.70467,838.37838,-7.70467,838.37838
-28.05837,840.54054,41.94163,840.54054,-128.05837,840.54054,-48.05837,840.54054,-8.05837,840.54054
-28.41293,842.7027,41.58707,842.7027,-128.41293,842.7027,-48.41293,842.7027,-8.41293,842.7027
-28.76836,844.86486,41.23164,844.86486,-128.76836,844.86486,-48.76836,844.86486,-8.76836,844.86486
-29.12465,847.02703,40.87535,847.02703,-129.12465,847.02703,-49.12465,847.02703,-9.12465,847.02703
-29.48181,849.18919,40.51819,849.18919,-129.48181,849.18919,-49.48181,849.18919,-9.48181,849.18919
-29.83983,851.35135,40.16017,851.35135,-129.83983,851.35135,-49.83983,851.35135,-9.83983,851.35135
-30.19872,853.51351,39.80128,853.51351,-130.19872,853.51351,-50.19872,853.51351,-10.19872,853.51351
-30.55848,855.67568,39.44152,855.67568,-130.55848,855.67568,-50.55848,855.67568,-10.55848,855.67568
-30.9191,857.83784,39.0809,857.83784,-130.9191,857.83784,-50.9191,857.83784,-10.9191,857.83784
-31.28059,860,38.71941,860,-131.28059,860,-51.28059,860,-11.28059,860
-31.64294,862.16216,38.35706,862.16216,-131.64294,862.16216,-51.64294,862.16216,-11.64294,862.16216
-32.00616,864.32432,37.99384,864.32432,-132.00616,864.32432,-52.00616,864.32432,-12.00616,864.32432
-32.37024,866.48649,37.62976,866.48649,-132.37024,866.48649,-52.37024,866.48649,-12.37024,866.48649
-32.73519,868.64865,37.26481,868.64865,-132.73519,868.64865,-52.73519,868.64865,-12.73519,868.64865
-33.10101,870.81081,36.89899,870.81081,-133.10101,870.81081,-53.10101,870.81081,-13.10101,870.81081
-33.46769,872.97297,36.53231,872.97297,-133.46769,872.97297,-53.46769,872.97297,-13.46769,872.97297
-33.83524,875.13514,36.16476,875.13514,-133.83524,875.13514,-53.83524,875.13514,-13.83524,875.13514
-34.20365,877.2973,35.79635,877.2973,-134.20365,877.2973,-54.20365,877.2973,-14.20365,877.2973
-34.57293,879.45946,35.42707,879.45946,-134.57293,879.45946,-54.57293,879.45946,-14.57293,879.45946
-34.94307,881.62162,35.05693,881.62162,-134.94307,881.62162,-54.94307,881.62162,-14.94307,881.62162
-35.31408,883.78378,34.68592,883.78378,-135.31408,883.78378,-55.31408,883.78378,-15.31408,883.78378
-35.68596,885.94595,34.31404,885.94595,-135.68596,885.94595,-55.68596,885.94595,-15.68596,885.94595
-36.0587,888.10811,33.9413,888.10811,-136.0587,888.10811,-56.0587,888.10811,-16.0587,888.10811
-36.43231,890.27027,33.56769,890.27027,-136.43231,890.27027,-56.43231,890.27027,-16.43231,890.27027
-36.80678,892.43243,33.19322,892.43243,-136.80678,892.43243,-56.80678,892.43243,-16.80678,892.43243
-37.18212,894.59459,32.81788,894.59459,-137.18212,894.59459,-57.18212,894.59459,-17.18212,894.59459
-37.55832,896.75676,32.44168,896.75676,-137.55832,896.75676,-57.55832,896.75676,-17.55832,896.75676
-37.93539,898.91892,32.06461,898.91892,-137.93539,898.91892,-57.93539,898.91892,-17.93539,898.91892
-38.31332,901.08108,31.68668,901.08108,-138.31332,901.08108,-58.31332,901.08108,-18.31332,901.08108
-38.69213,903.24324,31.30787,903.24324,-138.69213,903.24324,-58.69213,903.24324,-18.69213,903.24324
-39.07179,905.40541,30.92821,905.40541,-139.07179,905.40541,-59.07179,905.40541,-19.07179,905.40541
-39.45232,907.56757,30.54768,907.56757,-139.45232,907.56757,-59.45232,907.56757,-19.45232,907.56757
-39.83372,909.72973,30.16628,909.72973,-139.83372,909.72973,-59.83372,909.72973,-19.83372,909.72973
-40.21598,911.89189,29.78402,911.89189,-140.21598,911.89189,-60.21598,911.89189,-20.21598,911.89189
-40.59911,914.05405,29.40089,914.05405,-140.59911,914.05405,-60.59911,914.05405,-20.59911,914.05405
-40.98311,916.21622,29.01689,916.21622,-140.98311,916.21622,-60.98311,916.21622,-20.98311,916.21622
-41.36797,918.37838,28.63203,918.37838,-141.36797,918.37838,-61.36797,918.37838,-21.36797,918.37838
-41.75369,920.54054,28.24631,920.54054,-141.75369,920.54054,-61.75369,920.54054,-21.75369,920.54054
-42.14029,922.7027,27.85971,922.7027,-142.14029,922.7027,-62.14029,922.7027,-22.14029,922.7027
-42.52774,924.86486,27.47226,924.86486,-142.52774,924.86486,-62.52774,924.86486,-22.52774,924.86486
-42.91607,927.02703,27.08393,927.02703,-142.91607,927.02703,-62.91607,927.02703,-22.91607,927.02703
-43.30526,929.18919,26.69474,929.18919,-143.30526,929.18919,-63.30526,929.18919,-23.30526,929.18919
-43.69531,931.35135,26.30469,931.35135,-143.69531,931.35135,-63.69531,931.35135,-23.69531,931.35135
-44.08623,933.51351,25.91377,933.51351,-144.08623,933.51351,-64.08623,933.51351,-24.08623,933.51351
-44.47802,935.67568,25.52198,935.67568,-144.47802,935.67568,-64.47802,935.67568,-24.47802,935.67568
-44.87067,937.83784,25.12933,937.83784,-144.87067,937.83784,-64.87067,937.83784,-24.87067,937.83784
-45.26418,940,24.73582,940,-145.26418,940,-65.26418,940,-25.26418,940
-45.65857,942.16216,24.34143,942.16216,-145.65857,942.16216,-65.65857,942.16216,-25.65857,942.16216
-46.05381,944.32432,23.94619,944.32432,-146.05381,944.32432,-66.05381,944.32432,-26.05381,944.32432
-46.44993,946.48649,23.55007,946.48649,-146.44993,946.48649,-66.44993,946.48649,-26.44993,946.48649
-46.84691,948.64865,23.15309,948.64865,-146.84691,948.64865,-66.84691,948.64865,-26.84691,948.64865
-47.24475,950.81081,22.75525,950.81081,-147.24475,950.81081,-67.24475,950.81081,-27.24475,950.81081
-47.64346,952.97297,22.35654,952.97297,-147.64346,952.97297,-67.64346,952.97297,-27.64346,952.97297
-48.04304,955.13514,21.95696,955.13514,-148.04304,955.13514,-68.04304,955.13514,-28.04304,955.13514
-48.44348,957.2973,21.55652,957.2973,-148.44348,957.2973,-68.44348,957.2973,-28.44348,957.2973
-48.84479,959.45946,21.15521,959.45946,-148.84479,959.45946,-68.84479,959.45946,-28.84479,959.45946
-49.24697,961.62162,20.75303,961.62162,-149.24697,961.62162,-69.24697,961.62162,-29.24697,961.62162
-49.65,963.78378,20.35,963.78378,-149.65,963.78378,-69.65,963.78378,-29.65,963.78378
-50.05391,965.94595,19.94609,965.94595,-150.05391,965.94595,-70.05391,965.94595,-30.05391,965.94595
-50.45868,968.10811,19.54132,968.10811,-150.45868,968.10811,-70.45868,968.10811,-30.45868,968.10811
-50.86432,970.27027,19.13568,970.27027,-150.86432,970.27027,-70.86432,970.27027,-30.86432,970.27027
-51.27082,972.43243,18.72918,972.43243,-151.27082,972.43243,-71.27082,972.43243,-31.27082,972.43243
-51.67819,974.59459,18.32181,974.59459,-151.67819,974.59459,-71.67819,974.59459,-31.67819,974.59459
-52.08642,976.75676,17.91358,976.75676,-152.08642,976.75676,-72.08642,976.75676,-32.08642,976.75676
-52.49552,978.91892,17.50448,978.91892,-152.49552,978.91892,-72.49552,978.91892,-32.49552,978.91892
-52.90548,981.08108,17.09452,981.08108,-152.90548,981.08108,-72.90548,981.08108,-32.90548,981.08108
-53.31631,983.24324,16.68369,983.24324,-153.31631,983.24324,-73.31631,983.24324,-33.31631,983.24324
-53.72801,985.40541,16.27199,985.40541,-153.72801,985.40541,-73.72801,985.40541,-33.72801,985.40541
-54.14057,987.56757,15.85943,987.56757,-154.14057,987.56757,-74.14057,987.56757,-34.14057,987.56757
-54.554,989.72973,15.446,989.72973,-154.554,989.72973,-74.554,989.72973,-34.554,989.72973
-54.96829,991.89189,15.03171,991.89189,-154.96829,991.89189,-74.96829,991.89189,-34.96829,991.89189
-55.38345,994.05405,14.61655,994.05405,-155.38345,994.05405,-75.38345,994.05405,-35.38345,994.05405
-55.79947,996.21622,14.20053,996.21622,-155.79947,996.21622,-75.79947,996.21622,-35.79947,996.21622
-56.21636,998.37838,13.78364,998.37838,-156.21636,998.37838,-76.21636,998.37838,-36.21636,998.37838
-56.63412,1000.54054,13.36588,1000.54054,-156.63412,1000.54054,-76.63412,1000.54054,-36.63412,1000.54054
-57.05274,1002.7027,12.94726,1002.7027,-157.05274,1002.7027,-77.05274,1002.7027,-37.05274,1002.7027
-57.47223,1004.86486,12.52777,1004.86486,-157.47223,1004.86486,-77.47223,1004.86486,-37.47223,1004.86486
-57.89258,1007.02703,12.10742,1007.02703,-157.89258,1007.02703,-77.89258,1007.02703,-37.89258,1007.02703
-58.3138,1009.18919,11.6862,1009.18919,-158.3138,1009.18919,-78.3138,1009.18919,-38.3138,1009.18919
-58.73588,1011.35135,11.26412,1011.35135,-158.73588,1011.35135,-78.73588,1011.35135,-38.73588,1011.35135
-59.15883,1013.51351,10.84117,1013.51351,-159.15883,1013.51351,-79.15883,1013.51351,-39.15883,1013.51351
-59.58265,1015.67568,10.41735,1015.67568,-159.58265,1015.67568,-79.58265,1015.67568,-39.58265,1015.67568
-60.00733,1017.83784,9.99267,1017.83784,-160.00733,1017.83784,-80.00733,1017.83784,-40.00733,1017.83784
-60.43288,1020,9.56712,1020,-160.43288,1020,-80.43288,1020,-40.43288,1020
-60.85929,1022.16216,9.14071,1022.16216,-160.85929,1022.16216,-80.85929,1022.16216,-40.85929,1022.16216
-61.28657,1024.32432,8.71343,1024.32432,-161.28657,1024.32432,-81.28657,1024.32432,-41.28657,1024.32432
-61.71471,1026.48649,8.28529,1026.48649,-161.71471,1026.48649,-81.71471,1026.48649,-41.71471,1026.48649
-62.14372,1028.64865,7.85628,1028.64865,-162.14372,1028.64865,-82.14372,1028.64865,-42.14372,1028.64865
-62.5736,1030.81081,7.4264,1030.81081,-162.5736,1030.81081,-82.5736,1030.81081,-42.5736,1030.81081
-63.00434,1032.97297,6.99566,1032.97297,-163.00434,1032.97297,-83.00434,1032.97297,-43.00434,1032.97297
-63.43594,1035.13514,6.56406,1035.13514,-163.43594,1035.13514,-83.43594,1035.13514,-43.43594,1035.13514
-63.86841,1037.2973,6.13159,1037.2973,-163.86841,1037.2973,-83.86841,1037.2973,-43.86841,1037.2973
-64.30175,1039.45946,5.69825,1039.45946,-164.30175,1039.45946,-84.30175,1039.45946,-44.30175,1039.45946
-64.73596,1041.62162,5.26403999999999,1041.62162,-164.73596,1041.62162,-84.73596,1041.62162,-44.73596,1041.62162
-65.17102,1043.78378,4.82898,1043.78378,-165.17102,1043.78378,-85.17102,1043.78378,-45.17102,1043.78378
-65.60696,1045.94595,4.39304,1045.94595,-165.60696,1045.94595,-85.60696,1045.94595,-45.60696,1045.94595
-66.04376,1048.10811,3.95623999999999,1048.10811,-166.04376,1048.10811,-86.04376,1048.10811,-46.04376,1048.10811
-66.48143,1050.27027,3.51857,1050.27027,-166.48143,1050.27027,-86.48143,1050.27027,-46.48143,1050.27027
-66.91996,1052.43243,3.08004,1052.43243,-166.91996,1052.43243,-86.91996,1052.43243,-46.91996,1052.43243
-67.35935,1054.59459,2.64064999999999,1054.59459,-167.35935,1054.59459,-87.35935,1054.59459,-47.35935,1054.59459
-67.79962,1056.75676,2.20038,1056.75676,-167.79962,1056.75676,-87.79962,1056.75676,-47.79962,1056.75676
-68.24075,1058.91892,1.75924999999999,1058.91892,-168.24075,1058.91892,-88.24075,1058.91892,-48.24075,1058.91892
-68.68274,1061.08108,1.31726,1061.08108,-168.68274,1061.08108,-88.68274,1061.08108,-48.68274,1061.08108
-69.1256,1063.24324,0.874399999999994,1063.24324,-169.1256,1063.24324,-89.1256,1063.24324,-49.1256,1063.24324
-69.56933,1065.40541,0.430670000000006,1065.40541,-169.56933,1065.40541,-89.56933,1065.40541,-49.56933,1065.40541
-70.01392,1067.56757,-0.013919999999999,1067.56757,-170.01392,1067.56757,-90.01392,1067.56757,-50.01392,1067.56757
-70.45938,1069.72973,-0.459379999999996,1069.72973,-170.45938,1069.72973,-90.45938,1069.72973,-50.45938,1069.72973
-70.9057,1071.89189,-0.905699999999996,1071.89189,-170.9057,1071.89189,-90.9057,1071.89189,-50.9057,1071.89189
-71.35289,1074.05405,-1.35289,1074.05405,-171.35289,1074.05405,-91.35289,1074.05405,-51.35289,1074.05405
-71.80094,1076.21622,-1.80094,1076.21622,-171.80094,1076.21622,-91.80094,1076.21622,-51.80094,1076.21622
-72.24986,1078.37838,-2.24986,1078.37838,-172.24986,1078.37838,-92.24986,1078.37838,-52.24986,1078.37838
-72.69965,1080.54054,-2.69965000000001,1080.54054,-172.69965,1080.54054,-92.69965,1080.54054,-52.69965,1080.54054
-73.1503,1082.7027,-3.1503,1082.7027,-173.1503,1082.7027,-93.1503,1082.7027,-53.1503,1082.7027
-73.60181,1084.86486,-3.60181,1084.86486,-173.60181,1084.86486,-93.60181,1084.86486,-53.60181,1084.86486
-74.0542,1087.02703,-4.05419999999999,1087.02703,-174.0542,1087.02703,-94.0542,1087.02703,-54.0542,1087.02703
-74.50744,1089.18919,-4.50744,1089.18919,-174.50744,1089.18919,-94.50744,1089.18919,-54.50744,1089.18919
-74.96156,1091.35135,-4.96156000000001,1091.35135,-174.96156,1091.35135,-94.96156,1091.35135,-54.96156,1091.35135
-75.41654,1093.51351,-5.41654,1093.51351,-175.41654,1093.51351,-95.41654,1093.51351,-55.41654,1093.51351
-75.87238,1095.67568,-5.87238000000001,1095.67568,-175.87238,1095.67568,-95.87238,1095.67568,-55.87238,1095.67568
-76.32909,1097.83784,-6.32908999999999,1097.83784,-176.32909,1097.83784,-96.32909,1097.83784,-56.32909,1097.83784
-76.78667,1100,-6.78667,1100,-176.78667,1100,-96.78667,1100,-56.78667,1100
