Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Series 1.tif: x0 y0 w128 h128,6075,63,64,5543.00,0.641993,131.776,732.161,2926.64,96480.9,0.00000,63.7561,64.5124,2.16279,2.16279,28.7972
Series 1.tif: x0 y0 w128 h128,6077,64,64,5174.00,0.662031,129.858,793.167,2678.77,102999,0.00000,64.0885,64.7973,2.37408,2.37408,30.6528
Series 1.tif: x0 y0 w128 h128,6072,64,64,6310.00,0.630118,133.058,540.147,3245.96,71870.7,0.00000,64.1991,64.7726,1.86465,1.86465,28.8777
Series 1.tif: x0 y0 w128 h128,6084,64,64,5866.00,0.614142,130.691,317.612,3301.65,41509.0,0.00000,64.2513,64.5336,1.59999,1.59999,33.0369
Series 1.tif: x0 y0 w128 h128,6087,64,64,3573.00,0.557223,127.095,1043.18,2195.52,132583,0.00000,63.9816,65.2288,2.73778,2.73778,31.0827
Series 1.tif: x0 y0 w128 h128,6085,64,65,5398.00,0.575099,126.782,896.550,2470.32,113667,0.00000,64.2761,65.3345,2.57198,2.57198,31.5919
Series 1.tif: x0 y0 w128 h128,6081,63,64,5491.00,0.603436,124.879,911.666,2374.84,113848,0.00000,64.1050,64.4532,2.54802,2.54802,31.2140
Series 1.tif: x0 y0 w128 h128,6086,63,64,5413.00,0.642175,131.067,328.329,3167.48,43033.0,0.00000,63.6432,64.9665,1.67392,1.67392,33.9914
Series 1.tif: x0 y0 w128 h128,6080,64,64,4706.00,0.748628,129.993,1354.71,1775.00,176103,0.00000,64.1153,64.6407,2.83888,2.83888,27.7844
Series 1.tif: x0 y0 w128 h128,6088,63,64,5476.00,0.572407,128.904,448.070,2976.13,57757.9,0.00000,63.6611,64.8445,2.02524,2.02524,35.4126
Series 1.tif: x0 y0 w128 h128,6150,63,64,5776.00,0.727741,133.403,1770.48,1646.02,236188,0.00000,64.0743,64.7935,2.87095,2.87095,24.0972
Series 1.tif: x0 y0 w128 h128,6154,64,64,5707.00,0.660992,132.046,589.077,3164.96,77785.5,0.00000,64.5705,65.0575,1.97732,1.97732,29.4201
Series 1.tif: x0 y0 w128 h128,6153,63,64,7310.00,0.682055,130.993,494.299,3150.87,64749.8,0.00000,63.7582,64.7731,1.76967,1.76967,28.8807
Series 1.tif: x0 y0 w128 h128,6152,64,65,5697.00,0.768350,130.228,814.868,2708.18,106119,0.00000,64.2403,64.9196,2.23545,2.23545,28.3100
Series 1.tif: x0 y0 w128 h128,6156,64,64,6115.00,0.544876,132.993,417.910,3291.56,55579.0,0.00000,64.1866,64.7541,1.85035,1.85035,32.9260
Series 1.tif: x0 y0 w128 h128,6157,64,65,5585.00,0.709238,130.081,772.959,2693.04,100547,0.00000,64.1641,64.9826,2.16661,2.16661,28.1935
Series 1.tif: x0 y0 w128 h128,6151,64,65,6956.00,0.547020,130.882,239.542,3784.54,31351.9,0.00000,64.4925,65.3447,1.35148,1.35148,32.2516
Series 1.tif: x0 y0 w128 h128,6159,64,64,5107.00,0.524750,128.064,316.102,3394.50,40481.2,0.00000,64.7671,65.0370,1.63562,1.63562,34.2187
Series 1.tif: x0 y0 w128 h128,6158,63,64,5435.00,0.627091,130.768,1094.12,2176.60,143076,0.00000,64.0722,64.6833,2.57333,2.57333,27.9969
Series 1.tif: x0 y0 w128 h128,6163,64,64,5666.00,0.560339,128.590,1019.97,2170.30,131158,0.00000,64.2323,64.7625,2.57765,2.57765,29.3489
Series 1.tif: x0 y0 w128 h128,6162,64,64,5336.00,0.537233,130.402,562.499,2940.90,73350.9,0.00000,64.4198,64.6972,2.26728,2.26728,35.1190
Series 1.tif: x0 y0 w128 h128,6155,63,65,5217.00,0.646794,129.339,712.826,2678.27,92196.5,0.00000,63.9798,65.1693,2.21200,2.21200,30.1771
Series 1.tif: x0 y0 w128 h128,6161,64,64,4567.00,0.663175,123.482,520.694,2811.05,64296.1,0.00000,64.4761,64.9052,1.89166,1.89166,30.9518
Series 1.tif: x0 y0 w128 h128,6165,63,65,5111.00,0.610955,127.475,736.378,2491.34,93870.0,0.00000,63.6668,65.0427,2.36517,2.36517,32.0535
Series 1.tif: x0 y0 w128 h128,6164,64,64,5412.00,0.714752,131.436,688.502,2543.87,90493.8,0.00000,64.3740,64.5535,2.16013,2.16013,29.7623
Series 1.tif: x0 y0 w128 h128,6160,63,64,5494.00,0.651115,132.888,328.636,3177.18,43671.8,0.00000,63.9178,64.8938,1.64551,1.64551,33.1535
Series 1.tif: x0 y0 w128 h128,6168,64,65,7144.00,0.772558,130.420,503.717,2965.27,65694.7,0.00000,64.1376,65.2503,1.77271,1.77271,28.6995
Series 1.tif: x0 y0 w128 h128,6169,64,64,4615.00,0.626750,124.625,763.570,2510.40,95160.0,0.00000,64.7765,64.9276,2.22462,2.22462,29.7653
Series 1.tif: x0 y0 w128 h128,6166,63,64,4908.00,0.605565,131.111,482.833,2945.48,63304.6,0.00000,63.9109,64.6827,2.01138,2.01138,33.4823
Series 1.tif: x0 y0 w128 h128,6230,64,64,6084.00,0.633878,131.965,462.815,3567.27,61075.5,0.00000,64.4203,65.0400,1.77901,1.77901,29.9849
Series 1.tif: x0 y0 w128 h128,6231,64,65,6953.00,0.765610,129.560,606.641,3024.43,78596.6,0.00000,64.2393,65.0246,1.92182,1.92182,28.3554
Series 1.tif: x0 y0 w128 h128,6229,64,65,6079.00,0.773548,121.042,405.018,3150.78,49024.0,0.00000,64.4887,65.0698,1.59297,1.59297,29.8786
Series 1.tif: x0 y0 w128 h128,6233,64,64,6176.00,0.546638,127.385,568.595,3034.00,72430.6,0.00000,64.2061,64.9331,1.99129,1.99129,30.7149
Series 1.tif: x0 y0 w128 h128,6232,64,64,5308.00,0.579367,133.729,686.841,2960.31,91850.3,0.00000,64.0208,64.8668,2.11388,2.11388,28.8951
Series 1.tif: x0 y0 w128 h128,6237,63,64,5508.00,0.542114,128.332,384.953,3170.59,49401.8,0.00000,63.7676,64.8097,1.81554,1.81554,34.2979
Series 1.tif: x0 y0 w128 h128,6240,64,64,5963.00,0.471908,128.409,874.213,2509.95,112257,0.00000,64.4300,64.8794,2.59475,2.59475,32.1414
Series 1.tif: x0 y0 w128 h128,6239,63,64,5018.00,0.558613,130.312,531.125,2867.84,69211.8,0.00000,63.9542,64.7105,2.08528,2.08528,33.1275
Series 1.tif: x0 y0 w128 h128,6235,64,64,4108.00,0.366646,131.241,425.222,3258.14,55806.7,0.00000,64.1899,65.2892,2.08317,2.08317,37.2854
Series 1.tif: x0 y0 w128 h128,6243,64,65,4896.00,0.626082,125.830,408.784,2980.18,51437.4,0.00000,64.6520,64.9689,1.85087,1.85087,34.1833
Series 1.tif: x0 y0 w128 h128,6242,63,64,4938.00,0.541011,129.339,597.702,2744.01,77306.1,0.00000,63.6240,64.6268,2.25602,2.25602,33.9110
Series 1.tif: x0 y0 w128 h128,6244,63,65,5975.00,0.517621,126.829,625.140,2608.73,79286.1,0.00000,63.9429,65.3189,2.23750,2.23750,33.0929
Series 1.tif: x0 y0 w128 h128,6247,63,64,4572.00,0.448424,121.734,540.930,2631.59,65849.7,0.00000,63.3547,64.4557,2.16548,2.16548,35.2250
Series 1.tif: x0 y0 w128 h128,6238,64,64,5102.00,0.643516,126.429,604.231,2858.33,76392.1,0.00000,64.1717,65.0018,2.11860,2.11860,31.8493
Series 1.tif: x0 y0 w128 h128,6246,63,64,5040.00,0.658776,128.052,1046.12,2147.54,133957,0.00000,64.0196,64.7733,2.67187,2.67187,30.1357
Series 1.tif: x0 y0 w128 h128,6245,64,64,4692.00,0.536737,126.950,682.423,2708.06,86633.5,0.00000,64.1068,64.9050,2.44132,2.44132,34.6310
Series 1.tif: x0 y0 w128 h128,6313,64,65,7479.00,0.668444,135.081,318.723,3471.48,43053.3,0.00000,64.0645,65.3512,1.49108,1.49108,30.1617
Series 1.tif: x0 y0 w128 h128,6309,63,65,5127.00,0.637429,133.539,676.784,3025.73,90377.3,0.00000,63.8727,64.8737,2.09183,2.09183,28.8233
Series 1.tif: x0 y0 w128 h128,6308,64,65,6566.00,0.643747,133.828,983.323,2669.78,131596,0.00000,64.3050,65.3124,2.22675,2.22675,25.1869
Series 1.tif: x0 y0 w128 h128,6312,64,64,5828.00,0.515085,131.998,422.944,3233.29,55827.7,0.00000,64.4062,64.5820,1.89723,1.89723,33.7125
Series 1.tif: x0 y0 w128 h128,6318,63,64,6639.00,0.741568,131.946,713.105,2848.06,94091.0,0.00000,63.9054,64.9228,2.09231,2.09231,28.1890
Series 1.tif: x0 y0 w128 h128,6317,64,64,5953.00,0.661231,128.190,390.790,3111.16,50095.2,0.00000,64.1951,64.8930,1.80050,1.80050,33.7335
Series 1.tif: x0 y0 w128 h128,6322,65,64,5461.00,0.574938,131.051,1450.42,1671.72,190079,0.00000,65.3802,64.4639,2.70174,2.70174,25.3387
Series 1.tif: x0 y0 w128 h128,6324,65,64,5560.00,0.506840,132.234,1063.91,2160.17,140686,0.00000,65.4547,64.7147,2.61336,2.61336,28.7392
Series 1.tif: x0 y0 w128 h128,6327,64,64,4602.00,0.578101,119.055,602.646,2533.19,71748.2,0.00000,64.6063,64.4491,2.23139,2.23139,34.6465
Series 1.tif: x0 y0 w128 h128,6319,64,64,6123.00,0.497375,130.792,590.192,3140.26,77192.2,0.00000,64.7263,64.5160,2.10199,2.10199,31.4950
Series 1.tif: x0 y0 w128 h128,6323,64,64,5558.00,0.556623,128.496,481.729,3045.11,61900.1,0.00000,64.7054,64.9619,1.87617,1.87617,31.4175
Series 1.tif: x0 y0 w128 h128,6325,65,64,5172.00,0.538137,125.350,509.592,3037.97,63877.3,0.00000,65.7272,64.9404,1.89858,1.89858,31.2162
Series 1.tif: x0 y0 w128 h128,6316,64,64,5686.00,0.585771,132.409,345.973,3115.97,45809.9,0.00000,64.0050,64.6875,1.76343,1.76343,34.7591
Series 1.tif: x0 y0 w128 h128,6387,64,65,7587.00,0.700184,121.441,551.550,3206.98,66980.8,0.00000,64.3631,65.2823,1.81149,1.81149,28.9100
Series 1.tif: x0 y0 w128 h128,6388,64,64,5218.00,0.547080,133.567,1072.74,2555.77,143282,0.00000,64.4389,65.0962,2.70162,2.70162,29.5038
Series 1.tif: x0 y0 w128 h128,6392,64,65,4968.00,0.434703,132.078,1299.38,2232.69,171619,0.00000,64.2964,65.3172,2.98387,2.98387,29.7372
Series 1.tif: x0 y0 w128 h128,6391,64,64,6029.00,0.643040,127.369,264.768,3630.56,33723.4,0.00000,64.6596,64.6386,1.49069,1.49069,34.2613
Series 1.tif: x0 y0 w128 h128,6398,64,64,4689.00,0.741463,128.801,1125.74,2157.39,144996,0.00000,64.3921,65.0091,2.76735,2.76735,29.9916
Series 1.tif: x0 y0 w128 h128,6399,63,65,5740.00,0.430973,127.890,308.419,3279.79,39443.7,0.00000,63.9034,65.3758,1.74491,1.74491,37.1923
Series 1.tif: x0 y0 w128 h128,6393,63,64,6768.00,0.539852,129.814,713.763,2693.53,92656.1,0.00000,63.9320,64.6659,2.32303,2.32303,31.7152
Series 1.tif: x0 y0 w128 h128,6396,63,64,5592.00,0.694514,131.555,335.319,3221.92,44113.1,0.00000,64.0118,64.9115,1.59579,1.59579,31.8900
Series 1.tif: x0 y0 w128 h128,6394,63,64,5792.00,0.511783,132.782,317.713,3310.43,42186.7,0.00000,64.0531,64.8868,1.69155,1.69155,34.7964
Series 1.tif: x0 y0 w128 h128,6401,63,65,4971.00,0.664813,127.169,696.718,2407.37,88601.0,0.00000,63.9371,65.1917,2.30957,2.30957,32.2370
Series 1.tif: x0 y0 w128 h128,6390,64,64,6105.00,0.700904,127.884,420.948,3372.77,53832.4,0.00000,64.6309,64.6720,1.65833,1.65833,29.7459
Series 1.tif: x0 y0 w128 h128,6400,64,65,5215.00,0.465740,131.072,624.449,2703.58,81847.9,0.00000,64.3563,65.0067,2.36724,2.36724,34.6640
Series 1.tif: x0 y0 w128 h128,6403,64,65,3814.00,0.545416,130.406,972.546,2319.11,126826,0.00000,64.5119,64.9408,2.53156,2.53156,29.3471
Series 1.tif: x0 y0 w128 h128,6402,64,64,5399.00,0.743335,131.682,726.799,2554.08,95706.1,0.00000,64.6138,64.9410,2.08475,2.08475,27.8235
Series 1.tif: x0 y0 w128 h128,6405,63,64,6409.00,0.693404,126.823,252.691,3463.31,32047.1,0.00000,63.7523,64.7833,1.33158,1.33158,31.3014
Series 1.tif: x0 y0 w128 h128,6404,64,64,6110.00,0.672237,130.973,272.908,3451.21,35743.6,0.00000,64.4920,64.8861,1.38191,1.38191,30.7421
Series 1.tif: x0 y0 w128 h128,6469,64,65,5882.00,0.642438,128.654,453.724,3531.95,58373.4,0.00000,64.1065,64.9110,1.86296,1.86296,32.1939
Series 1.tif: x0 y0 w128 h128,6468,64,64,4588.00,0.412842,134.671,955.118,2849.04,128627,0.00000,63.9170,64.5796,2.72866,2.72866,31.6387
Series 1.tif: x0 y0 w128 h128,6467,64,64,6577.00,0.762742,130.534,526.348,3386.34,68706.2,0.00000,64.2794,64.5826,1.76303,1.76303,27.8615
Series 1.tif: x0 y0 w128 h128,6466,64,65,7135.00,0.668692,123.165,448.272,3088.36,55211.3,0.00000,64.0791,65.1344,1.72044,1.72044,30.4081
Series 1.tif: x0 y0 w128 h128,6470,63,64,5491.00,0.726039,132.411,1214.92,2290.32,160869,0.00000,64.1815,64.8568,2.64566,2.64566,27.1017
Series 1.tif: x0 y0 w128 h128,6475,63,64,5642.00,0.565458,128.418,991.374,2377.53,127310,0.00000,63.9948,64.9563,2.60674,2.60674,30.1768
Series 1.tif: x0 y0 w128 h128,6471,64,64,7126.00,0.699265,131.950,450.678,3310.70,59467.1,0.00000,64.1629,64.9602,1.70087,1.70087,29.0197
Series 1.tif: x0 y0 w128 h128,6473,64,64,5996.00,0.604938,130.225,302.706,3364.92,39419.9,0.00000,64.2263,65.0624,1.50778,1.50778,31.9107
Series 1.tif: x0 y0 w128 h128,6476,63,64,5556.00,0.562735,132.629,329.852,3358.11,43748.1,0.00000,64.0080,64.8019,1.65136,1.65136,33.2408
Series 1.tif: x0 y0 w128 h128,6479,63,64,4497.00,0.613871,128.216,942.668,2217.09,120865,0.00000,63.7764,64.8830,2.63127,2.63127,31.3421
Series 1.tif: x0 y0 w128 h128,6477,64,65,5686.00,0.668473,127.540,1235.11,2026.81,157526,0.00000,64.3904,65.1634,2.70585,2.70585,27.9947
Series 1.tif: x0 y0 w128 h128,6484,63,64,4641.00,0.628444,123.929,323.161,2906.85,40049.0,0.00000,63.8691,64.8510,1.82903,1.82903,38.6717
Series 1.tif: x0 y0 w128 h128,6481,64,64,5476.00,0.708004,127.647,728.353,2553.38,92972.2,0.00000,64.4863,64.7131,2.18838,2.18838,29.6729
Series 1.tif: x0 y0 w128 h128,6472,63,64,4972.00,0.535203,135.112,506.899,3017.33,68488.2,0.00000,64.0138,64.3450,2.02980,2.02980,32.4780
Series 1.tif: x0 y0 w128 h128,6480,48,75,1981.00,0.400188,128.486,27.1846,1658.78,3492.85,0.00000,49.0844,76.0477,0.293363,0.293363,28.4792
Series 1.tif: x0 y0 w128 h128,6482,64,65,5320.00,0.694621,126.053,473.464,3012.07,59681.7,0.00000,64.4445,65.1351,2.02898,2.02898,34.7748
Series 1.tif: x0 y0 w128 h128,6546,64,64,6028.00,0.736912,133.578,649.325,3215.80,86735.5,0.00000,64.1347,64.7657,2.12836,2.12836,30.0154
Series 1.tif: x0 y0 w128 h128,6545,64,65,5715.00,0.667904,128.466,633.532,3582.83,81387.2,0.00000,64.2887,64.8403,2.01302,2.01302,29.1991
Series 1.tif: x0 y0 w128 h128,6549,63,64,6322.00,0.547880,128.426,82.9355,4020.46,10651.0,0.00000,64.1897,64.7722,0.664120,0.664120,28.7086
Series 1.tif: x0 y0 w128 h128,6544,64,65,3599.00,0.519020,101.146,509.532,2043.84,51536.9,0.00000,64.5375,65.6185,2.16910,2.16910,39.6735
Series 1.tif: x0 y0 w128 h128,6548,63,64,6645.00,0.663120,131.701,311.175,3546.93,40982.3,0.00000,63.6381,64.6430,1.48272,1.48272,30.7318
Series 1.tif: x0 y0 w128 h128,6553,63,64,5342.00,0.554678,127.594,1147.51,2263.24,146416,0.00000,63.8890,64.8458,2.73647,2.73647,29.4607
Series 1.tif: x0 y0 w128 h128,6554,63,64,6589.00,0.693360,130.070,428.994,3042.45,55799.2,0.00000,63.9334,64.6494,1.69891,1.69891,29.9621
Series 1.tif: x0 y0 w128 h128,6557,63,64,5198.00,0.664275,130.941,695.113,2534.48,91018.6,0.00000,63.8664,64.9562,2.13521,2.13521,29.2996
Series 1.tif: x0 y0 w128 h128,6547,63,65,5750.00,0.662657,126.616,611.152,3202.79,77381.4,0.00000,63.8125,65.1538,1.96743,1.96743,29.2566
Series 1.tif: x0 y0 w128 h128,6550,63,64,4777.00,0.527052,131.818,1183.95,2383.02,156065,0.00000,63.9525,64.7917,2.93190,2.93190,30.7151
Series 1.tif: x0 y0 w128 h128,6558,64,64,4761.00,0.673889,127.966,423.616,2980.49,54208.4,0.00000,64.1378,65.0149,1.87961,1.87961,33.8206
Series 1.tif: x0 y0 w128 h128,6556,63,64,5073.00,0.731501,128.257,844.039,2357.29,108254,0.00000,63.8781,64.7616,2.32554,2.32554,29.1693
Series 1.tif: x0 y0 w128 h128,6562,64,64,5684.00,0.753120,131.025,302.593,3188.97,39647.4,0.00000,64.3002,64.7010,1.50832,1.50832,31.8399
Series 1.tif: x0 y0 w128 h128,6560,63,64,5307.00,0.587483,130.293,374.324,3051.85,48771.7,0.00000,63.7833,64.6962,1.82757,1.82757,34.8367
Series 1.tif: x0 y0 w128 h128,6561,63,65,4192.00,0.613765,126.629,1238.96,2056.15,156889,0.00000,63.9576,64.8679,2.93232,2.93232,30.5352
Series 1.tif: x0 y0 w128 h128,6563,63,64,4545.00,0.588994,124.304,677.667,2422.02,84236.5,0.00000,64.0467,64.9109,2.28666,2.28666,32.7186
Series 1.tif: x0 y0 w128 h128,6559,63,65,4445.00,0.535966,125.838,674.830,2820.33,84919.4,0.00000,63.8666,64.9616,2.37859,2.37859,34.0153
Series 1.tif: x0 y0 w128 h128,6624,63,65,10490.0,0.754381,136.645,603.021,3643.37,82399.8,0.00000,63.7282,65.4004,1.60314,1.60314,23.0052
Series 1.tif: x0 y0 w128 h128,6625,64,64,6424.00,0.772126,130.566,334.291,3746.43,43647.0,0.00000,64.0980,64.8044,1.47975,1.47975,29.6225
Series 1.tif: x0 y0 w128 h128,6626,64,65,5977.00,0.536469,132.400,1009.24,2600.49,133623,0.00000,64.6183,65.0977,2.61862,2.61862,29.6128
Series 1.tif: x0 y0 w128 h128,6628,64,64,5747.00,0.535128,132.542,576.512,2981.92,76411.9,0.00000,64.8347,64.9911,2.16359,2.16359,32.7013
Series 1.tif: x0 y0 w128 h128,6627,64,64,5173.00,0.695766,129.043,1447.73,1958.62,186819,0.00000,64.4695,64.5575,2.73852,2.73852,25.9129
Series 1.tif: x0 y0 w128 h128,6630,63,64,6076.00,0.630148,134.250,575.486,3010.69,77259.2,0.00000,64.0246,64.9431,2.10293,2.10293,31.5667
Series 1.tif: x0 y0 w128 h128,6631,63,65,5040.00,0.587783,131.898,717.930,2726.75,94693.4,0.00000,63.9107,64.8851,2.17173,2.17173,29.2171
Series 1.tif: x0 y0 w128 h128,6638,63,64,5096.00,0.644813,127.603,792.457,2451.89,101120,0.00000,63.8783,64.8313,2.42374,2.42374,31.6051
Series 1.tif: x0 y0 w128 h128,6633,64,65,4955.00,0.523553,127.051,487.818,3095.44,61977.8,0.00000,64.0787,65.2162,2.04791,2.04791,34.4307
Series 1.tif: x0 y0 w128 h128,6637,64,65,6608.00,0.516030,127.935,174.237,3746.56,22290.9,0.00000,64.4452,65.3249,1.16549,1.16549,33.2536
Series 1.tif: x0 y0 w128 h128,6636,64,64,6471.00,0.654796,130.784,421.110,3291.10,55074.5,0.00000,64.0611,64.6785,1.65939,1.65939,29.4525
Series 1.tif: x0 y0 w128 h128,6634,64,64,4796.00,0.580618,133.492,744.802,2541.86,99425.2,0.00000,64.0718,64.6469,2.35304,2.35304,31.0202
Series 1.tif: x0 y0 w128 h128,6632,64,64,6139.00,0.580944,132.690,259.152,3567.44,34386.8,0.00000,64.4295,64.7964,1.55393,1.55393,35.5698
Series 1.tif: x0 y0 w128 h128,6643,64,64,2951.00,0.354243,126.905,536.204,2721.38,68047.2,0.00000,64.0508,64.7281,2.32360,2.32360,37.4882
Series 1.tif: x0 y0 w128 h128,6640,63,64,4143.00,0.511972,126.565,449.517,2795.71,56893.3,0.00000,63.7869,64.8923,2.07212,2.07212,36.5337
Series 1.tif: x0 y0 w128 h128,6642,64,64,5931.00,0.526934,130.837,262.150,3270.41,34298.9,0.00000,64.5243,64.8326,1.56557,1.56557,35.8522
Series 1.tif: x0 y0 w128 h128,6639,64,64,4643.00,0.513163,127.381,770.000,2480.09,98083.1,0.00000,64.5717,64.9835,2.52788,2.52788,33.6095
Series 1.tif: x0 y0 w128 h128,6708,64,64,5699.00,0.641603,131.478,270.727,3364.20,35594.7,0.00000,64.0832,64.9145,1.51978,1.51978,34.0522
Series 1.tif: x0 y0 w128 h128,6706,64,65,6451.00,0.689853,132.823,686.694,2841.50,91208.6,0.00000,64.2446,64.9199,2.10139,2.10139,28.8085
Series 1.tif: x0 y0 w128 h128,6712,64,64,5975.00,0.550458,129.061,440.407,3145.33,56839.3,0.00000,64.4373,64.7713,1.92023,1.92023,33.7440
Series 1.tif: x0 y0 w128 h128,6703,64,65,5516.00,0.645012,123.097,352.164,3761.12,43350.2,0.00000,64.4876,65.0552,1.54927,1.54927,31.0438
Series 1.tif: x0 y0 w128 h128,6710,63,64,4937.00,0.553478,129.764,448.832,2983.02,58242.0,0.00000,64.1138,64.6628,2.02593,2.02593,35.2869
Series 1.tif: x0 y0 w128 h128,6714,63,64,4355.00,0.573393,127.862,457.292,2934.07,58470.2,0.00000,63.8349,64.5953,1.98723,1.98723,34.4384
Series 1.tif: x0 y0 w128 h128,6705,64,65,6194.00,0.716114,126.457,451.192,3367.46,57056.2,0.00000,64.5979,64.9388,1.70230,1.70230,29.6049
Series 1.tif: x0 y0 w128 h128,6711,64,65,4673.00,0.573973,126.763,172.574,3560.24,21876.1,0.00000,64.0291,64.9012,1.25654,1.25654,36.2903
Series 1.tif: x0 y0 w128 h128,6720,63,64,5807.00,0.706441,132.985,342.831,3363.38,45591.2,0.00000,64.0148,64.3563,1.50947,1.50947,29.5809
Series 1.tif: x0 y0 w128 h128,6719,64,64,5790.00,0.561540,130.288,813.103,3104.57,105937,0.00000,64.1728,64.5496,2.39065,2.39065,30.4231
Series 1.tif: x0 y0 w128 h128,6721,63,64,4913.00,0.526333,118.367,401.842,2943.98,47565.0,0.00000,63.8100,64.3008,1.88869,1.88869,36.2494
Series 1.tif: x0 y0 w128 h128,6782,64,65,6463.00,0.636098,136.614,593.216,3408.37,81041.8,0.00000,64.2063,65.0087,1.93007,1.93007,28.1270
Series 1.tif: x0 y0 w128 h128,6783,63,64,5448.00,0.650041,131.902,890.904,2490.76,117512,0.00000,63.8937,64.7425,2.28005,2.28005,27.3952
Series 1.tif: x0 y0 w128 h128,6786,63,64,6784.00,0.590108,132.243,994.385,2563.90,131500,0.00000,64.0638,64.9816,2.61402,2.61402,29.8109
Series 1.tif: x0 y0 w128 h128,6781,64,65,5385.00,0.708969,105.429,337.967,2820.18,35631.7,0.00000,64.1035,65.3209,1.42168,1.42168,31.2319
Series 1.tif: x0 y0 w128 h128,6790,64,64,6412.00,0.727570,128.424,1162.00,2078.73,149230,0.00000,64.3243,64.8094,2.55176,2.55176,27.1012
Series 1.tif: x0 y0 w128 h128,6785,64,65,5829.00,0.591753,129.848,558.093,3205.53,72467.1,0.00000,64.0719,64.8056,1.93826,1.93826,29.8890
Series 1.tif: x0 y0 w128 h128,6791,64,64,4700.00,0.595286,128.066,908.842,2296.86,116392,0.00000,64.3422,64.6422,2.51548,2.51548,30.4854
Series 1.tif: x0 y0 w128 h128,6789,64,65,6530.00,0.601853,127.274,369.076,3278.16,46973.7,0.00000,64.5689,65.0414,1.81014,1.81014,35.1184
Series 1.tif: x0 y0 w128 h128,6796,64,64,5259.00,0.468693,128.845,304.037,3186.01,39173.8,0.00000,64.2583,64.9518,1.81305,1.81305,38.9498
Series 1.tif: x0 y0 w128 h128,6795,63,65,4699.00,0.467452,128.438,856.980,2494.16,110069,0.00000,64.0727,64.8850,2.60576,2.60576,32.6355
Series 1.tif: x0 y0 w128 h128,6793,63,64,5030.00,0.682370,126.466,1450.11,1700.67,183389,0.00000,64.1088,64.5762,2.78820,2.78820,26.6342
Series 1.tif: x0 y0 w128 h128,6799,63,64,5233.00,0.576516,125.302,409.461,2802.87,51306.1,0.00000,63.8486,64.7791,1.96402,1.96402,36.4634
Series 1.tif: x0 y0 w128 h128,6788,64,64,5268.00,0.603911,128.793,454.428,3074.14,58527.3,0.00000,64.0010,64.7479,1.96365,1.96365,34.0058
Series 1.tif: x0 y0 w128 h128,6801,63,64,4865.00,0.582957,106.663,201.613,2516.41,21504.7,0.00000,63.9167,64.9845,1.35176,1.35176,38.8957
Series 1.tif: x0 y0 w128 h128,6797,64,64,5773.00,0.477818,126.799,383.860,3181.18,48672.9,0.00000,64.1677,64.7636,1.97207,1.97207,37.7536
Series 1.tif: x0 y0 w128 h128,6792,64,64,5009.00,0.526167,131.263,377.620,3084.28,49567.4,0.00000,64.2961,64.9885,1.85273,1.85273,35.0649
Series 1.tif: x0 y0 w128 h128,6863,64,64,6527.00,0.630404,134.303,1231.49,2299.52,165393,0.00000,64.4736,64.6204,2.48736,2.48736,25.0523
Series 1.tif: x0 y0 w128 h128,6864,64,65,6941.00,0.657851,133.082,459.900,3314.64,61204.4,0.00000,64.4443,65.1843,1.72016,1.72016,28.9314
Series 1.tif: x0 y0 w128 h128,6861,64,64,9109.00,0.748813,132.029,411.678,3685.59,54353.3,0.00000,64.3232,64.8672,1.45501,1.45501,25.9127
Series 1.tif: x0 y0 w128 h128,6865,64,65,5819.00,0.607998,130.025,542.707,3047.81,70565.7,0.00000,64.1799,65.0823,1.89657,1.89657,29.6369
Series 1.tif: x0 y0 w128 h128,6862,64,64,6297.00,0.617540,132.455,371.016,3759.55,49143.0,0.00000,64.7941,64.7372,1.58632,1.58632,29.9078
Series 1.tif: x0 y0 w128 h128,6871,64,64,6995.00,0.683736,125.601,404.365,3069.77,50788.8,0.00000,64.2189,64.6966,1.61001,1.61001,29.7204
Series 1.tif: x0 y0 w128 h128,6868,64,64,4986.00,0.645435,135.875,753.479,2654.82,102379,0.00000,64.3716,64.6215,2.17701,2.17701,28.1515
Series 1.tif: x0 y0 w128 h128,6873,64,64,6208.00,0.704805,127.902,658.416,2524.40,84212.9,0.00000,64.2613,64.9106,2.07506,2.07506,29.5901
Series 1.tif: x0 y0 w128 h128,6866,64,64,5455.00,0.541024,133.063,409.242,3354.07,54454.9,0.00000,64.3066,64.7788,1.92268,1.92268,34.6981
Series 1.tif: x0 y0 w128 h128,6874,64,64,5137.00,0.577782,129.817,421.798,3078.01,54756.4,0.00000,63.9775,65.0998,1.97810,1.97810,35.5794
Series 1.tif: x0 y0 w128 h128,6872,64,64,5032.00,0.637489,129.120,811.265,2543.31,104751,0.00000,64.3761,64.6352,2.46729,2.46729,31.6335
Series 1.tif: x0 y0 w128 h128,6869,63,64,5881.00,0.652463,131.326,463.228,3200.85,60834.0,0.00000,63.4772,64.6613,1.79610,1.79610,30.3413
Series 1.tif: x0 y0 w128 h128,6867,64,64,5728.00,0.734696,130.032,556.817,3130.93,72404.3,0.00000,64.2696,64.9868,1.71590,1.71590,26.3374
